fid,quadkey_L4,pop,dusaf,rete_fer,autostrad,strade_pri,strade_sec,h_mean,st_ferrov,st_metro,int_prim,int_prim_s,int_sec,scn,dsf11,dsf12,dsf13,dsf14,dsf2,dsf3,dsf4,dsf5,dsfSum,lat,lon,mov_tot,FBpop_tot
"496","120221332332",2874.95676342584,2,12231.193658376,0,18686.793864683,57236.9813167264,28.458435761131,1,0,0,53,64,36989,44858,51891,390,6014,1552824,51133,0,30744,1737854,45.1141516459846,10.4150390625,2138.4126984127,981.404076627788
"497","120221332333",6429.48162190523,2,8141.00081185133,0,31390.5256773878,39617.8357854666,25.5691117366902,4,0,4,40,36,46352,88020,70225,2579,9775,1505690,22874,13467,25224,1737854,45.1141516459846,10.5029296875,3061.84920634921,1014.97625566012
"498","120221333000",3848.4555356279,5,0,0,35.2345935053959,14430.7231438052,69.856250331437,0,0,0,1,17,17542,82003,4049,969,29336,104881,27410,115,1441438,1690201,45.5440301331048,10.5908203125,1827.30158730159,1206.17900583667
"499","120221333001",1034.63432872295,5,0,0,0,0,67.9289052955861,0,0,0,0,0,7888,0,0,0,0,0,0,0,16867,16867,45.5440301331048,10.6787109375,2960.78571428571,1369.60130175712
"500","120221333002",15420.513937965,5,1323.99895383608,0,0,24894.6056139529,67.2701367350568,0,0,5,0,41,50768,166162,37426,2499,63669,116538,10331,0,1341229,1737854,45.482618920659,10.5908203125,4933.7380952381,2569.28800424246
"501","120221333003",1320.21508390456,5,0,0,0,1769.49214137331,66.326202441139,0,0,1,0,7,15560,10919,603,215,4973,8300,572,1580,102247,129409,45.482618920659,10.6787109375,380.904761904762,1315.78188305502
"502","120221333020",8601.34235026781,2,6276.34474603782,14046.1570700522,15434.5502733263,61217.023363331,97.5420710790952,1,0,7,21,48,61425,107109,85565,1598,63563,1423515,35140,480,5908,1722878,45.4212077082133,10.5908203125,9129.97619047619,3360.50041240247
"503","120221333021",14664.9566417419,2,1156.79479649766,1540.92606773087,13316.3885011043,38168.5734068182,89.9435038725196,0,0,1,22,25,100248,74252,43624,4462,15155,727836,61158,968,14055,941510,45.4212077082133,10.6787109375,9518.74603174603,3372.11923436018
"504","120221333022",7219.4804778602,2,0,0,24599.2391510054,53566.350961124,114.949053480351,0,0,8,26,43,53858,107104,70963,21552,17822,1388237,128439,840,2897,1737854,45.3597964957675,10.5908203125,2582.23015873016,1420.51782065813
"505","120221333023",5527.84836182557,2,0,0,26126.7960278006,46359.0119328727,100.029139333697,0,0,6,41,36,55324,92269,41580,4381,11087,1066432,103615,164,11651,1331179,45.3597964957676,10.6787109375,2575.20634920635,1582.25378480675
"506","120221333200",8344.84633502178,2,0,0,30075.2348225588,43353.3102866,51.5697938514427,0,0,2,32,35,63134,103395,89069,11599,14765,1509317,4812,0,4897,1737854,45.2983852833218,10.5908203125,3291,1433.16385796196
"507","120221333201",9034.16939466729,2,0,0,23955.9428935617,64452.7498791553,56.0636860422827,0,0,2,36,61,61115,128177,78223,1100,19734,1394096,46815,794,24998,1693937,45.2983852833218,10.6787109375,3925.5,1534.6924427503
"508","120221333202",3248.66275046347,2,0,0,23216.0350481593,43062.3320122013,37.3003878204844,0,0,2,36,33,37171,74281,64540,682,7464,1585110,4200,0,0,1736277,45.2369740708761,10.5908203125,1212.09523809524,774.101056131749
"509","120221333203",7966.04844074324,2,0,0,23490.0707836807,52545.5206703314,31.4514261433048,0,0,1,31,36,49851,116842,91236,14257,27579,1393032,40102,3634,48494,1735176,45.2369740708761,10.6787109375,3346.49206349206,1348.52267989095
"510","120221333210",8042.69607044058,2,2289.53805451475,0,17630.3880841055,35743.5800072446,53.8466156038475,0,0,2,18,22,75303,74775,54872,40436,13346,802300,20865,0,13697,1020291,45.2983852833218,10.7666015625,3088.99206349206,1843.19579421412
"511","120221333211",11174.303286938,2,1063.14293121526,0,0,3598.71075819849,38.901039445629,1,0,0,0,4,72834,6373,4235,0,450,152303,0,0,0,163361,45.2983852833218,10.8544921875,6118.96031746032,2819.22048023294
"512","120221333212",11228.317797801,2,6873.39344653215,0,27289.2315337116,45615.7924455855,34.1285664841455,1,0,6,35,42,58335,136908,110391,8544,21459,1405373,36101,0,17501,1736277,45.2369740708761,10.7666015625,5475.01587301587,2238.39353646256
"513","120221333213",2996.47787134163,2,0,11239.2930521419,11997.0089723813,27701.4993406447,30.8125475823728,0,0,1,13,17,35779,61453,60014,483,8630,1327782,7221,0,1230,1466813,45.2369740708761,10.8544921875,2314.29365079365,1489.22197233641
"514","120221333220",5191.4817231046,2,0,0,9283.79304285932,54112.3192435409,29.6842269326683,0,0,2,14,43,43935,104982,66794,144,13093,1549100,3560,0,181,1737854,45.1755628584304,10.5908203125,2453.85714285714,951.395344152239
"515","120221333221",8626.53254727367,2,5567.24370862328,0,20478.2161399523,41119.1574694442,24.3948649609097,0,0,3,30,35,47917,122386,73297,4045,25092,1270772,34909,167335,38916,1736752,45.1755628584304,10.6787109375,2401.94444444444,1337.24236379547
"516","120221333222",3823.17115234956,2,7371.74975290474,0,20208.5206111187,54885.1758963566,23.6384838615206,2,0,2,27,51,38833,97625,39219,788,8980,1559005,10957,678,20602,1737854,45.1141516459846,10.5908203125,1363.93650793651,694.110551148447
"517","120221333223",5514.81068677269,2,1445.68705154053,0,13677.5187922238,59729.5768782293,21.7484817903366,1,0,0,19,92,37057,96389,61824,0,14417,1560531,2996,0,595,1736752,45.1141516459846,10.6787109375,2479.4126984127,1356.93154838556
"518","120221333230",48214.1814356651,2,15686.6849464827,0,20913.5866117142,76845.6128377147,22.4321695760598,5,0,9,17,100,114076,293140,194343,10342,92291,744238,120169,65676,217655,1737854,45.1755628584304,10.7666015625,20549.7301587302,6626.53153530611
"519","120221333231",17404.0320812023,2,7379.56906286304,14164.4481984877,42663.5347762657,39173.3940579648,25.3059879175551,2,0,10,36,36,89009,163845,205244,43928,65239,1190139,46233,1592,21634,1737854,45.1755628584304,10.8544921875,10266.3888888889,4116.01571178855
"520","120221333232",21906.9459491865,2,8238.78604414694,0,24619.1995242246,68889.4967547574,21.1950550669589,1,0,7,38,87,82405,235639,121672,11941,63460,1251088,41541,465,12048,1737854,45.1141516459846,10.7666015625,19050.0634920635,5869.78958992926
"521","120221333233",7821.41523922607,2,569.677699972756,14157.5564761369,14133.0323740745,61789.7625315231,18.7957189143252,0,0,4,29,80,70744,116917,171982,27698,26453,1178550,76407,32535,107312,1737854,45.1141516459846,10.8544921875,3882.55555555556,2708.86610844917
"522","120221333302",5002.88751380064,2,0,0,5186.14739858757,8936.09043977221,27.5123135222442,0,0,0,5,4,37561,13796,4897,0,235,336386,1905,0,178,357397,45.2369740708761,10.9423828125,2502.26984126984,1361.88458983968
"523","120221333320",6796.26110681379,2,7182.36536206034,0,20670.2872538334,32351.1954776225,22.3284912718205,2,0,2,19,21,38474,76591,54926,1425,31752,1519484,11967,556,5234,1701935,45.1755628584304,10.9423828125,2832.87301587302,1266.32883419242
"524","120221333321",10814.6440971061,2,925.516833427492,0,3905.57147640157,6232.19699050029,19.1783937455579,0,0,2,7,4,61651,18077,6321,0,2778,251106,5239,587,6872,290980,45.1755628584304,11.0302734375,4823.42063492064,1728.52728380749
"525","120221333322",4704.29076582566,2,0,0,25389.3856877501,38255.0353554635,16.7708398044036,0,0,2,24,23,39850,109957,43086,518,16956,1487345,35418,470,43002,1736752,45.1141516459846,10.9423828125,2046.99206349206,958.287055410679
"526","120221333323",2700.44011294283,2,0,0,17044.0565382612,21776.1223754996,15.4899346682955,0,0,1,19,11,27090,44076,28540,3069,3387,1153876,26683,0,26073,1285704,45.1141516459846,11.0302734375,1351.06349206349,814.894875529042
"527","120221333332",3102.48411718896,2,2475.69604509113,0,11757.9069531681,18295.6917473983,13.7739015450697,0,0,0,13,12,41180,18639,23371,0,7079,633947,25703,12574,21361,742674,45.1141516459846,11.1181640625,1421.11904761905,915.226258638681
"528","120221333333",356.430788639933,2,0,0,1358.94086209557,1664.3171356944,11.7614064906783,0,0,0,0,0,16842,2741,2092,0,0,235864,5251,0,1669,247617,45.1141516459846,11.2060546875,0,582.520963337775
"529","120223100010",2219.66405038582,2,7520.38841230294,0,13238.4101861373,17037.1499433315,91.7152936164926,2,0,0,11,9,22314,32514,12865,936,3901,902295,78131,16075,29120,1075837,45.0527404335389,8.6572265625,718.452380952381,842.492186643542
"530","120223100011",1086.41059289221,2,1592.95826613601,0,26978.273009588,24742.9337381302,83.5937837502877,1,0,0,22,11,16280,35921,10207,5508,1684,1460163,119032,2523,6984,1642022,45.0527404335389,8.7451171875,396.380952380952,473.714950049639
"531","120223100012",20169.2960887142,2,0,0,0,0,153.855513003206,0,0,0,0,0,60992,53,0,0,0,3630,2110,0,503,6296,44.9913292210932,8.6572265625,9545.13492063492,2762.67938353299
"532","120223100013",2808.22823965177,2,0,0,0,0,88.4672707889126,0,0,0,0,0,22316,0,0,0,0,55376,43868,0,17065,116309,44.9913292210932,8.7451171875,933.420634920635,564.54062848964
"533","120223100100",3532.82767093554,2,0,0,20010.4996860973,33891.5392411776,77.6996565525688,0,0,0,29,12,39980,51507,33894,16944,7364,904623,125144,806,42844,1183126,45.0527404335389,8.8330078125,1281.8253968254,610.395457798647
"534","120223100101",3010.81961764419,2,0,11419.9954916968,19798.0616580279,31232.9685388474,72.8652201625325,0,0,0,22,20,39027,54730,47658,13636,7100,1064009,193687,2478,101097,1484395,45.0527404335389,8.9208984375,1159.31746031746,787.380842551165
"535","120223100102",5270.14256671071,2,0,0,0,0,81.3701460634129,0,0,0,0,0,34956,0,0,1657,0,8732,2956,0,1590,14935,44.9913292210932,8.8330078125,2210.86507936508,876.468189261049
"536","120223100103",9391.86120388191,2,5.85506082954605,9037.4562617659,15131.2618679548,31148.7723398893,85.4424484719261,1,0,3,27,31,60070,28875,42956,11500,19295,537021,22062,19120,11617,692446,44.9913292210932,8.9208984375,3753.04761904762,1905.17886321944
"537","120223100110",3597.32367261042,2,1588.03914384625,6050.42778698613,19742.2487679286,58629.9078375884,72.735643098659,0,0,0,36,48,43726,69980,45736,5353,15433,1450240,111582,4950,31902,1735176,45.0527404335389,9.0087890625,1156.64285714286,902.53136496994
"538","120223100111",8716.29026456719,2,13159.0780767871,14346.1898165317,50908.5491754633,56505.5139433329,72.7665852233495,5,0,3,56,39,62414,121975,93403,11832,28277,1347304,104010,6812,22664,1736277,45.0527404335389,9.0966796875,4279.53174603175,1677.5989225327
"539","120223100112",35897.1523439907,2,14396.3711084723,13583.6800756507,24071.40734058,106639.913833838,96.0410046312789,16,0,4,43,116,113881,243328,164074,7666,27974,1186230,49657,0,0,1678929,44.9913292210932,9.0087890625,19556.7619047619,5175.60496759074
"540","120223100113",11220.8793069343,2,7179.17807522011,0,34281.3305925429,93516.0510633333,129.31039445629,1,0,5,55,81,71653,163401,106364,1911,24702,1283105,154867,0,3504,1737854,44.9913292210932,9.0966796875,5118.57936507936,2093.4296524058
"541","120223100130",9801.66023353627,2,0,0,19368.8834945644,58683.6002321486,170.157187103416,0,0,0,34,44,61770,133182,45973,2222,32371,826957,234672,0,0,1275377,44.9299180086474,9.0087890625,4648.53174603175,2292.83555381211
"542","120223100131",1109.22967521555,3,0,0,31076.7893353721,48785.0121801777,333.560905437227,0,0,0,32,17,33282,50844,5124,1619,1875,746187,931845,0,360,1737854,44.9299180086474,9.0966796875,624.68253968254,724.088043143815
"543","120223100132",3061.33183596097,3,0,0,722.036523589697,7871.14301181335,304.044959030994,0,0,0,0,8,25062,4842,603,0,352,43656,59672,0,0,109125,44.8685067962017,9.0087890625,788.420634920635,555.293679508203
"544","120223100133",2201.78677180503,3,0,0,35209.0759660239,38981.7797836034,374.233955223881,0,0,0,33,15,37976,58479,9067,1088,5319,688408,862453,0,0,1624814,44.8685067962017,9.0966796875,874.253968253968,389.190219173454
"545","120223100311",1658.46221871208,3,0,0,4735.32287199249,16153.7984218025,461.886979692286,0,0,0,10,11,20144,14270,2769,63,1248,161811,410457,0,0,590618,44.807095583756,9.0966796875,541.595238095238,226.879487786664
"546","120223101000",6203.44990182109,2,15210.102929811,15196.9023401716,43380.7473232427,57593.2412562347,86.815470221244,4,0,0,52,42,55877,129634,62898,361,11651,1433209,97371,0,1153,1736277,45.0527404335389,9.1845703125,2625.43650793651,1471.27975131157
"547","120223101001",25155.3109770045,2,9507.30868203422,14377.3259172152,55347.7952417018,82972.1942123311,141.997423912466,3,0,4,81,64,95789,255198,125573,2715,28024,1037460,286077,0,1230,1736277,45.0527404335389,9.2724609375,12777.3650793651,3546.37813840138
"548","120223101002",2822.07207669318,2,0,0,39389.8450827018,76159.3454502526,233.022470609191,0,0,0,50,40,36441,93264,8787,6241,8834,1255017,365711,0,0,1737854,44.9913292210932,9.1845703125,1511.60317460317,906.916062914712
"549","120223101003",3894.32097866014,2,0,0,58196.2399971955,50994.6788535074,265.857587064677,0,0,0,57,27,39670,103800,19267,278,6257,1308933,299263,0,56,1737854,44.9913292210932,9.2724609375,2427.31746031746,991.619092247242
"550","120223101010",4440.46703464119,2,7110.04558160624,2064.36598648426,36788.8259968652,44330.7505548359,124.271038048193,1,0,2,57,30,57948,91918,64298,63,5384,1049057,110724,0,553,1321997,45.0527404335389,9.3603515625,1930.64285714286,1617.48225237349
"551","120223101011",13840.2803997453,2,640.768581569965,1186.44090643247,115.367544323177,733.874175100834,81.0266948287644,0,0,0,0,2,89213,1491,1490,0,76,24922,2456,0,0,30435,45.0527404335389,9.4482421875,8981.65079365079,2785.99776402486
"552","120223101012",3583.39808284282,2,0,0,16347.4759709628,14164.4449456669,262.671259772566,0,0,0,17,8,37028,35659,4967,97,2314,577029,50197,0,0,670263,44.9913292210932,9.3603515625,1351.80158730159,879.436883449514
"553","120223101020",1127.36447935365,2,0,0,38709.3449388105,36836.8213015515,354.829323488432,0,0,0,45,15,30982,51945,5779,240,2951,876936,798885,0,1118,1737854,44.9299180086474,9.1845703125,576.642857142857,281.643752567613
"554","120223101021",1224.4014085643,2,0,0,38651.4110409963,41975.3586677657,430.680042846267,0,0,0,44,21,32125,43436,7057,96,2751,888177,473776,0,381,1415674,44.9299180086474,9.2724609375,502.142857142857,298.476276860029
"555","120223101022",1086.21879387461,3,0,0,24959.4968945061,24495.7850764787,580.919264339152,0,0,0,24,14,27980,42112,3883,97,2674,431926,1256839,0,323,1737854,44.8685067962017,9.1845703125,332.833333333333,243.480263589088
"556","120223101023",1637.02471542731,3,0,0,26193.4699754292,48176.022324616,586.98367981521,0,0,0,26,27,35144,51824,7169,1160,3942,611918,867532,0,3671,1547216,44.8685067962017,9.2724609375,680.238095238095,249.724483705355
"557","120223101030",3317.35752628371,2,0,0,530.663183296022,1807.32648602445,396.395761406491,0,0,0,0,2,35715,1041,0,0,136,25928,17348,0,137,44590,44.9299180086474,9.3603515625,831.984126984127,384.231461293441
"558","120223101032",989.679019376636,3,0,0,3171.3586415055,15987.7789458663,585.597867803838,0,0,0,5,8,28255,13916,1752,387,114,137484,181389,0,0,335042,44.8685067962017,9.3603515625,213.523809523809,30.6911012137329
"559","120223101100",4747.4783849396,5,0,0,0,0,66.8158672828031,0,0,0,0,0,48984,0,0,0,0,5925,7572,0,11555,25052,45.0527404335389,9.5361328125,2856.93650793651,1426.80043636127
"560","120223101101",17190.1962064402,2,0,0,0,0,61.7147966382975,0,0,0,0,0,96176,0,0,0,0,8436,5672,0,5757,19865,45.0527404335389,9.6240234375,9720.61111111111,5032.78277932607
"561","120223101110",83836.7147729888,2,3545.66972577062,4381.04308186221,4477.82315499409,5501.70508575631,53.1969069244525,2,0,1,4,2,201461,18416,27394,289,4427,284274,35046,0,39625,409471,45.0527404335389,9.7119140625,50807.8253968254,12937.0864420348
"562","120223101111",2542.67215786502,2,0,0,0,89.8008865974884,47.239339373985,0,0,0,0,0,62398,192,545,0,0,124914,14099,0,43810,183560,45.0527404335389,9.7998046875,1197.04761904762,1572.81930881874
"563","120223101200",3711.07928709872,3,0,0,33323.2177350832,33327.4802679229,552.658229870164,0,0,0,33,15,38892,53676,18441,347,4150,426879,920509,0,0,1424002,44.807095583756,9.1845703125,1556.9126984127,449.187737097424
"564","120223101201",722.073625127785,3,0,0,44438.0887232876,20006.5658871911,857.919734069864,0,0,0,27,7,30348,31717,4592,2892,2049,501527,1173160,0,79,1716016,44.807095583756,9.2724609375,118.52380952381,117.587667286282
"565","120223101202",583.015792204067,3,0,0,8129.77865575464,9597.25679148466,983.243173205776,0,0,0,2,1,16233,2758,302,0,1036,36107,538402,0,0,578605,44.7456843713102,9.1845703125,0,1.0077783108369
"566","120223101203",617.813317410182,3,0,0,49466.8351722315,28325.4337116261,911.513110603566,0,0,0,36,12,29059,28355,4078,617,4943,242236,1214135,0,0,1494364,44.7456843713102,9.2724609375,46.8809523809524,2.31862116618484
"567","120223101210",818.811210902408,3,0,0,11183.7054337164,12329.1806214508,775.772658062003,0,0,0,5,5,26607,12652,1210,0,1192,97676,338525,0,0,451255,44.807095583756,9.3603515625,289.071428571429,143.959678697665
"568","120223101212",2357.14464377798,3,0,0,0,0,619.760282218799,0,0,0,0,0,25495,0,0,0,0,1928,87365,0,0,89293,44.7456843713102,9.3603515625,1130.79365079365,312.194294815184
"569","120223101220",118.853049114347,3,0,0,11142.1832608033,3578.77903689866,1258.46115069469,0,0,0,3,1,9696,2408,333,0,425,44872,188664,0,0,236702,44.6842731588645,9.1845703125,0,0
"570","120223101221",283.026584909763,3,0,0,12396.2839971846,16078.8353864801,916.02697228145,0,0,0,4,6,17926,8525,458,0,544,85416,623533,0,1534,720010,44.6842731588645,9.2724609375,0,0
"571","120223101230",666.594946322031,3,0,0,0,417.524096351438,662.9138148543,0,0,0,0,0,18625,301,0,0,0,3765,12547,0,359,16972,44.6842731588645,9.3603515625,203.190476190476,33.1970900189518
"572","120223110000",6056.20081819873,5,0,0,202.313953823221,0,43.3274818080416,0,0,0,0,0,67524,0,0,0,0,20200,3880,145,28394,52619,45.0527404335389,9.8876953125,3240.28571428571,1151.11100125966
"573","120223110010",1477.37053297099,2,0,0,6056.67858404671,33986.6462508149,35.6443051645686,0,0,0,15,39,31540,23345,25348,49,2143,872188,72192,905,44570,1040740,45.0527404335389,10.0634765625,523.380952380952,670.763438637816
"574","120223110011",1657.9392223563,2,0,0,12568.8706315181,33941.973336462,33.4565365944569,0,0,0,14,21,37925,33125,28115,2271,6023,1242405,63016,6626,45270,1426851,45.0527404335389,10.1513671875,698.833333333333,472.997931357571
"575","120223110100",1443.33127283817,2,0,0,10858.7528281629,27043.2679348432,31.4450965811512,0,0,0,12,18,28962,37964,18076,201,2089,1428350,96239,6031,42691,1631641,45.0527404335389,10.2392578125,847.333333333333,425.255821851601
"576","120223110101",2994.36242749449,2,0,0,22244.5779658587,26130.0835480577,27.1316991554682,0,0,0,22,17,43206,65386,46702,219,14611,1573225,13218,6396,15419,1735176,45.0527404335389,10.3271484375,1345.30158730159,621.37497297761
"577","120223110102",4333.9204874672,2,0,0,0,0,31.4929904051173,0,0,0,0,0,49605,167,0,537,0,110357,27422,741,31247,170471,44.9913292210932,10.2392578125,1476.63492063492,627.867901956006
"578","120223110103",5242.18669696985,2,0,0,7057.59678553943,14278.1639823051,28.8494029426398,0,0,0,12,13,42356,55167,14404,2553,6007,902848,89418,5432,68728,1144557,44.9913292210932,10.3271484375,1526.93650793651,744.022725277
"579","120223110110",3941.19270030351,2,7297.23840633319,0,25626.760631955,30115.3536888311,24.4308268474721,1,0,1,39,44,40488,69826,49454,1156,12113,1565297,22300,526,15605,1736277,45.0527404335389,10.4150390625,1774.35714285714,841.885590753649
"580","120223110111",4012.12228341773,2,0,0,31496.9744930594,28584.9302676028,21.7430640392344,0,0,2,35,23,40377,75468,48633,370,11302,1564968,18010,621,16905,1736277,45.0527404335389,10.5029296875,1189.27777777778,711.706588228384
"581","120223110112",13624.9661812084,2,5525.76231891324,0,19911.0340784736,37918.3426064457,25.7727377983612,1,0,1,37,35,85122,136055,102271,2108,29845,1030160,48207,2753,67408,1418807,44.9913292210932,10.4150390625,6719.5,2052.78216160161
"582","120223110113",4856.34657207388,2,0,0,19240.6216734552,58209.2284959024,20.2011904761905,0,0,4,33,51,52342,103916,53902,3351,16892,1542292,13104,125,4272,1737854,44.9913292210932,10.5029296875,1991.61904761905,1137.46498820247
"583","120223110130",7707.33957121521,2,0,0,0,1952.9277001287,26.5174519217969,0,0,0,0,1,59855,4386,1335,198,0,134536,14146,0,6117,160718,44.9299180086474,10.4150390625,4806.43650793651,1984.81457004977
"584","120223110131",20513.5624169507,2,0,0,15700.9218420134,43716.7749431059,22.66558665746,0,0,5,23,55,99891,135742,119083,1036,27606,690859,29817,0,32507,1036650,44.9299180086474,10.5029296875,10204.1111111111,3083.53210165143
"585","120223111000",3562.65306331497,2,0,0,24306.1151079041,44306.1540492973,21.1319299615729,0,0,0,31,26,36299,82306,50069,963,6920,1501600,21187,9409,63823,1736277,45.0527404335389,10.5908203125,1508.39682539683,605.707421462615
"586","120223111001",1509.6765390262,2,0,0,15303.2379001005,39209.1776340715,19.5958463908217,0,0,2,16,35,24728,55568,22126,417,3325,1415042,120478,1660,116560,1735176,45.0527404335389,10.6787109375,532.952380952381,586.916721728938
"587","120223111002",2526.44939158112,2,0,0,12499.0116335644,40458.6695286316,20.4399180619879,0,0,1,24,34,32122,63847,38461,120,1599,1590886,9614,0,33327,1737854,44.9913292210932,10.5908203125,619.309523809524,475.340408169909
"588","120223111003",5809.50779508986,2,0,0,7087.46198685613,29407.948356995,21.7621090973703,0,0,0,11,32,40377,68179,26843,317,7107,1147893,95772,3814,102072,1451997,44.9913292210932,10.6787109375,1570.84920634921,1208.08298069916
"589","120223111010",5584.69026964111,2,6864.40315909886,0,26647.2051114932,55945.2522069738,18.2353014261499,3,0,3,48,54,48124,103878,82608,3181,19608,1358952,86566,258,81226,1736277,45.0527404335389,10.7666015625,2555.34126984127,1393.64971154016
"590","120223111011",2523.28411006392,2,1650.92447238277,14406.8979003412,20880.5522782703,41309.8061663892,17.2158956109134,0,0,0,30,30,32755,62521,54117,1082,9808,1415828,88543,327,104051,1736277,45.0527404335389,10.8544921875,1198.44444444444,962.105344235711
"591","120223111012",23650.3344954054,2,15140.686880691,0,19142.4674642921,55846.9097171298,18.3833808336302,4,0,6,27,60,82875,199654,148243,1324,28892,1173077,5971,591,786,1558538,44.9913292210932,10.7666015625,11325.753968254,3184.75173581101
"592","120223111013",6505.43437962979,2,6793.66848718501,13912.9247917605,23837.4821390735,43581.9511927926,17.5648009950249,2,0,4,37,31,49152,106857,114913,747,13415,1464729,11464,0,25729,1737854,44.9913292210932,10.8544921875,3041.73015873016,1291.30171703801
"593","120223111020",11496.4491665675,2,0,0,12456.2412957363,34942.0402060847,21.3167969755327,0,0,1,16,36,66139,79133,61688,481,5893,1023256,40887,0,31246,1242584,44.9299180086474,10.5908203125,2994.53174603175,1728.59953373878
"594","120223111021",16571.9645770304,2,0,0,186.807029435046,2875.50560640927,21.293523485774,0,0,0,0,1,80770,11070,1523,0,942,49537,16305,0,27538,106915,44.9299180086474,10.6787109375,8537.26984126984,2654.88310425449
"595","120223111030",8564.15548695996,2,2468.61854263885,0,2990.01387444661,11303.690548663,18.5668923775969,0,0,1,2,10,50988,12815,17662,3763,5087,318050,12208,3272,19342,392199,44.9299180086474,10.7666015625,3275.85714285714,1936.37152093359
"596","120223111031",12601.794567538,2,1016.84060621733,7819.84396458713,11049.9313842828,36683.5822636185,18.8667427984632,2,0,0,16,38,68534,90702,80673,1732,8493,778629,1835,0,6959,969023,44.9299180086474,10.8544921875,5838.00793650794,2150.12150451448
"597","120223111100",6048.92041140329,2,4553.37605110765,0,20602.0741491688,43149.6852998723,17.9746008643871,1,0,2,22,23,43800,115548,55151,4507,8152,1330337,76329,6921,138231,1735176,45.0527404335389,10.9423828125,2905.6746031746,1085.1599023242
"598","120223111101",4596.17746189656,2,0,0,22370.6477275678,41469.1718654362,17.1116304598006,0,0,1,23,31,43784,109772,41552,5779,8141,1356088,74292,843,139810,1736277,45.0527404335389,11.0302734375,2045.88095238095,806.330691584888
"599","120223111102",3801.52365165576,2,4867.10926886125,0,23664.9850186797,54125.4420869891,16.9387691485572,2,0,4,30,40,40446,81021,66048,842,7116,1532326,18501,216,30682,1736752,44.9913292210932,10.9423828125,1742.60317460317,924.151641453528
"600","120223111103",4156.559751953,2,7034.99463110617,0,28501.2865485317,34912.2714552307,15.0953624733475,1,0,3,27,17,44792,98699,69419,2324,13449,1530063,3349,0,19146,1736449,44.9913292210932,11.0302734375,1612.38095238095,837.249954728577
"601","120223111110",8849.9925682937,2,7111.93128068148,0,28188.3390984216,51463.1256418293,14.3442816446428,1,0,3,34,34,57278,124654,88406,6905,22147,1235632,100016,2438,156079,1736277,45.0527404335389,11.1181640625,4567.53968253968,1449.51512311025
"602","120223111111",5629.83546405053,2,0,0,14039.6123915143,33664.0569884071,12.7824224075353,0,0,0,18,21,53358,64146,21330,266,5450,801122,59803,362,102507,1054986,45.0527404335389,11.2060546875,2520.01587301587,1041.09170890537
"603","120223111112",10008.3484928505,2,16719.9025836896,0,32373.3406787623,40139.3854435547,13.0692019950125,3,0,3,35,33,61131,139708,100627,3069,15771,1464491,7285,0,5741,1736692,44.9913292210932,11.1181640625,4874.92857142857,1470.01532535936
"604","120223111113",1342.96581804473,2,7042.29434559382,0,21402.1110061462,32164.4451583941,10.6463219616205,2,0,0,21,16,35445,49637,37424,2568,7287,1608576,12845,234,19283,1737854,44.9913292210932,11.2060546875,596.380952380952,549.758437730817
"605","120223111120",8344.59424246289,2,0,0,16182.3138215252,44397.622358178,18.1883991089891,0,0,3,24,56,57020,79308,53677,1493,8083,724291,14841,1629,30432,913754,44.9299180086474,10.9423828125,3480.30952380952,1427.52230277094
"606","120223111121",5904.67516456963,2,0,0,880.550017382709,8712.27054897013,15.706476514226,0,0,0,1,6,48995,7380,6463,305,77,199570,1228,0,11180,226203,44.9299180086474,11.0302734375,2479.03174603175,1537.586432809
"607","120223111130",2349.95583662624,2,789.030172928129,0,390.697784166803,7768.00963631628,12.3679324819624,0,0,0,3,4,28128,4489,12835,283,1479,277387,2559,0,0,299032,44.9299180086474,11.1181640625,1015.9126984127,912.710489666254
"608","120223111131",2049.51213078015,2,0,0,2494.31254844258,12345.5330622504,10.3301552734548,0,0,0,3,7,28521,7188,9417,555,145,501499,11640,0,1952,532396,44.9299180086474,11.2060546875,746.190476190476,380.728518403624
"609","120232000000",5577.33346987702,2,0,0,0,5664.477423199,11.0793983817567,0,0,0,0,2,54948,1492,17893,84,229,112310,15909,215,42501,190633,45.0527404335389,11.2939453125,1771.62698412698,796.172795026994
"610","120232000002",8851.12354290066,2,7927.01304483596,0,18477.416973581,42354.9925796764,10.6335021321962,1,0,1,26,37,54781,88987,39979,2444,15616,1183447,45123,233,72084,1447913,44.9913292210932,11.2939453125,4545.80158730159,1355.51037593687
"611","120232000003",4300.83212702442,2,1845.64408322631,0,6974.57251016113,10304.9257664712,10.1533576772355,1,0,0,6,11,38607,22305,7339,1157,2129,310744,23683,0,71645,439002,44.9913292210932,11.3818359375,1474.21428571429,706.147187944551
"612","120232000020",2325.73430553824,2,0,0,4429.63286519152,3937.81155074713,8.53090419787185,0,0,0,6,1,26905,5753,3258,0,60,181227,4628,0,6887,201813,44.9299180086474,11.2939453125,762.761904761905,389.473281788818
"613","120232000021",1959.81758815516,2,960.526535091206,0,1270.37749551971,3184.0341145685,9.0427039941735,0,0,0,3,0,35261,4653,2450,752,779,181868,3101,165,10319,204087,44.9299180086474,11.3818359375,498.365079365079,520.32081363376
"614","120232000030",4664.142073147,5,0,0,0,0,8.54822420617312,0,0,0,0,0,35756,0,0,0,0,0,0,0,8265,8265,44.9299180086474,11.4697265625,1576.25396825397,735.703210985996
