fid,X,Y,I,AGRI_AREA_SURR,BUILT_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR,ROADS_SURR
533,10.263,45.375,1.6169013665610603,0.8491141352931266,0.2897062539328151,0.014606856563961105,0.3415812504441684,0.16434183360418222,0.7348417674597215,0.587806691438567
534,10.263,45.441,1.592651166086128,0.6897195765078706,0.42944554772577265,0.04757787273172912,0.4908316736748865,0.10877436608224242,0.5931298431603531,0.7202880572716422
535,10.263,45.507,1.4381950941383168,0.4666095106350367,0.478152084072476,0.2168365625286601,0.5137424104937468,0.0788021535271928,0.30988655243377966,0.6532622598738349
536,10.263,45.573,1.3070294826808035,0.24970839279444879,0.4128142943641378,0.4753831994461564,0.3452554485068411,0.024800789952926238,0.1145599949776341,0.5550120855179863
537,10.263,45.639,0.8923799280300544,0.14335630317329295,0.22466616031806858,0.7199329892736376,0.14585143790841515,0.0032210931876132786,0.003620263335044684,0.3093513227780504
538,10.263,45.705,0.7527594572648171,0.1238321286036809,0.0988337327525376,0.8252202274829514,0.04865771204133577,0.0,0.00014471600454666467,0.2608397597675096
539,10.263,45.771,0.5706426479445488,0.12323996255922948,0.04125669728390576,0.8431862247747093,0.022570667079848863,4.664322199687505e-06,0.00044965259938820946,0.1523251194028854
540,10.263,45.837,0.420575583781029,0.14927369791953557,0.06823033457965999,0.8192710454207931,0.037683091651297726,9.32864439937501e-06,0.004234283423272115,0.2257246725736813
541,10.263,45.903,0.2592269847630509,0.14288858007468375,0.08058696484690055,0.799996993832892,0.05590954370196347,2.3321610998437523e-05,0.003540799827617991,0.2134887660740037
542,10.263,45.969,0.1198305581296532,0.11708963886459993,0.08716618763984782,0.8180781927518198,0.06292010790497374,0.00015399965809390266,0.004381169108586371,0.22720485190028553
543,10.263,46.035,0.0055219577450877,0.10674273209282392,0.07039766768510082,0.8637798039609629,0.04128251990860262,0.00021006224341733933,0.000838531722785902,0.25273299228572976
544,10.263,46.101,0.0,0.11035844334187117,0.048153080460561944,0.8715743989558286,0.027051243508736247,0.00026624806954751994,0.0006447781741875516,0.24027143869685164
545,10.263,46.167,0.0,0.12927482491175515,0.04557181530302354,0.8455948963927553,0.020437844092211912,0.00018362330463274844,0.0008166326138786856,0.26402856901587535
546,10.263,46.233,0.0,0.15328489779222215,0.04342725856885841,0.8284312325723451,0.019068177662430998,0.00020323062862197518,0.0005866112083129915,0.2535402021335429
547,10.263,46.299,0.0,0.10377055880691559,0.027589995443294248,0.8712007020474987,0.015808267838745265,0.00013241959451679289,0.0004442371279185098,0.19081935174520048
548,10.263,46.365,0.0,0.0786493891224036,0.026050973612851906,0.9039943239622923,0.01371540570447972,0.00022066437615306933,0.00016528281954541303,0.14064831774981534
549,10.263,46.431,0.0,0.07399547315036835,0.022409522036093914,0.9083432039705691,0.010835471224141037,0.00014096694278072075,0.0,0.14010902589089244
550,10.263,46.497,0.0,0.057262631334343186,0.017930984077629865,0.903483683486452,0.008610765216056589,0.00015874655718549636,0.0,0.12802745236963428
551,10.263,46.563,0.0,0.0701355341688086,0.016199892241926913,0.887608872756802,0.007195496794423443,0.0,0.0,0.14186327198078652
552,10.263,46.629,0.0,0.03578010692310906,0.00561579258061202,0.906636795291069,0.006792420682985378,0.0,0.0,0.10621768464009754
553,10.329,44.979,1.1157021118762027,0.9389443698888841,0.11552042398621222,0.04251930541610268,0.0723361635119292,0.5223603539437471,0.5142700137321848,0.2915251803438407
554,10.329,45.045,1.2324600854471308,0.9562142514164857,0.10349771343755461,0.028338388142181665,0.07637803659860007,0.466129273876456,0.5517122925351661,0.2995732695714045
555,10.329,45.111,1.299804782415102,0.9907908436265624,0.09883734747118962,0.017703056825770818,0.08134967007231075,0.3960191588986818,0.6371353050401887,0.3199648530919416
556,10.329,45.177,1.401979228551313,0.9789564238460667,0.1301537145283132,0.012845279698519738,0.11279994086929386,0.29005659213581875,0.6993242174389503,0.3767136590301091
557,10.329,45.243,1.5126867203104046,0.9586030350417247,0.1552681415319438,0.013114640583664152,0.14686357536266464,0.25145534799403185,0.7469252000566147,0.43130658449284404
558,10.329,45.309,1.5662489139814046,0.9335170311396379,0.1939142258899046,0.011206546902016024,0.18967034656052975,0.22441912642529396,0.7879592381076351,0.4859991505448008
559,10.329,45.375,1.6063493580777766,0.856978979557063,0.2875419329696751,0.01618064961187297,0.3280209742220384,0.1819557991107557,0.7076001861614117,0.5890436056698087
560,10.329,45.441,1.5702017572116875,0.7220071656480006,0.3872833714597885,0.05217536907455795,0.43285928775660476,0.11279048400248361,0.5710860669570288,0.6550433670228019
561,10.329,45.507,1.3935816149143976,0.47534774204409086,0.40382219026440735,0.25950018160981125,0.44145132481425187,0.0710666212127051,0.29052954190477986,0.5965841320353511
562,10.329,45.573,1.2286554729110784,0.3087108943913704,0.32786161066350106,0.5075579850451618,0.27985552482579884,0.025406517662234243,0.12952655269892596,0.5196787811053392
563,10.329,45.639,0.8493638106484722,0.15236722845110418,0.17624683941063632,0.7480548310622629,0.12731427592521652,0.003508014046653175,0.005610747049248597,0.31936756705836117
564,10.329,45.705,0.7136787276330665,0.13945001357963024,0.07998724188327708,0.816361596067533,0.045786119675463935,0.0,0.0003757090943270048,0.2828101808632937
565,10.329,45.771,0.51819766434436,0.1255143954520593,0.03902535239059048,0.8596213913561561,0.019883835918300542,0.0,0.0,0.19703756565454245
566,10.329,45.837,0.322747418802788,0.11391567240622534,0.03345621992924502,0.8714536979889723,0.021371153289803713,0.0,0.0012403634114721896,0.19789647404099173
567,10.329,45.903,0.1705319142324929,0.1066665317400872,0.05604986803980107,0.866450503651819,0.038262968203678666,0.0,0.0016981451475630387,0.19067798130738264
568,10.329,45.969,0.0464958284053414,0.08593945149720592,0.05297462245385694,0.8645555358157092,0.04800616393933542,0.00013534236929515264,0.0016750278207729563,0.2026245354977919
569,10.329,46.035,0.0,0.08836595136931027,0.05243699764819064,0.8655632228378306,0.04016193812809589,0.0002053979212176518,0.0006223330669579452,0.2226154134128169
570,10.329,46.101,0.0,0.09008381183821182,0.03711898172687633,0.8758771528457294,0.027203223719137054,0.00027557671394689496,0.0006259489142048879,0.18203246695457728
571,10.329,46.167,0.0,0.10948492542716962,0.032246621529204836,0.8628085555805428,0.019230403378678124,0.00018707013040915492,0.00046673503681997195,0.20880086822244584
572,10.329,46.233,0.0,0.12079966774541864,0.038804222838824225,0.8598794096581773,0.017407829061348943,0.00019671201185900438,0.0008111743910553527,0.21566352315114268
573,10.329,46.299,0.0,0.11095082872384128,0.026937738353212042,0.8760615827658931,0.014499929336990252,0.00012653321912976117,0.0005002479513853504,0.18126700815079316
574,10.329,46.365,0.0,0.09509287536327529,0.026123550667204887,0.8831641019977255,0.015006525295614135,0.00022066437615306933,0.00016528281954541303,0.1393540412815846
575,10.329,46.431,0.0,0.09080140770851819,0.027313175924236738,0.8773929584390772,0.01252385334720701,0.00014096694278072075,0.0,0.15098398826899345
576,10.329,46.497,0.0,0.07588248453910368,0.029585150733514847,0.8765753293829447,0.011398776164926402,0.000173986226675304,0.0,0.14429982420114137
577,10.329,46.563,0.0,0.0773829490096107,0.032985580824607716,0.8798614301902387,0.00937484379418263,0.0,0.0,0.18373121320859642
578,10.395,44.979,1.1474406689732175,0.9557022931600566,0.13869320565879736,0.02478088069800615,0.1205841021227178,0.5836956994677386,0.43549005784684025,0.35583740904204403
579,10.395,45.045,1.246681096514687,0.9486795942281208,0.1405085460241399,0.020011482420167384,0.10835873031555614,0.5335720935481537,0.4840627611337532,0.40372891512139064
580,10.395,45.111,1.3019425077967064,0.9898358199210523,0.1153928481171518,0.013518770060397796,0.09372963290875275,0.4710437270639561,0.5664682362602153,0.3937860497102783
581,10.395,45.177,1.3978938452795755,0.9780909656134248,0.13058849063562392,0.013281810681127128,0.11627789878336939,0.391133917259708,0.6363732862969246,0.42175890612326566
582,10.395,45.243,1.5079918041189206,0.9596915184396838,0.15794892816840117,0.01157553779574941,0.1517839817458087,0.33749038336782267,0.7088948747843585,0.47948911934618754
583,10.395,45.309,1.5669899636391635,0.9059168137364818,0.23541542531082754,0.010266156583871948,0.2260489390024861,0.2678935427143333,0.7506010770059977,0.520862963257423
584,10.395,45.375,1.5993332337484087,0.846109935796491,0.3008266771771923,0.017058306581409947,0.3181494919172703,0.16518991607163025,0.7095900243810392,0.6323480505554979
585,10.395,45.441,1.5436552193216548,0.7684626385763265,0.3482025656914384,0.04888805519699762,0.3767436047121834,0.11876657236284581,0.5652993695090887,0.629085364482915
586,10.395,45.507,1.3556377012541856,0.5590454845657327,0.3340482475429962,0.22807290658442875,0.3556486326245673,0.08044771184998026,0.31320246367524845,0.6011944092289476
587,10.395,45.573,1.1823825217750432,0.3995205633592355,0.250115274733489,0.469935431726572,0.24482538788671385,0.05425832022840841,0.1396408707927098,0.5097450929156537
588,10.395,45.639,0.8410571672044937,0.19419503400912,0.15161821845485798,0.7064590200874812,0.13385924807782715,0.010819924488495372,0.02071918792676997,0.3590908435338394
589,10.395,45.705,0.6841106861192512,0.1428362757116692,0.06200873093037924,0.8173023632756589,0.04687448484479187,0.0,0.0006534573283053548,0.2800645625569717
590,10.395,45.771,0.4749924286223247,0.11940844429272346,0.038327706691410904,0.8611922922025018,0.018576660033320105,0.0,4.205477985345625e-05,0.2172670595854128
591,10.395,45.837,0.2588711569444749,0.09106649458675348,0.01594963537131056,0.9015413252896702,0.005957010033732508,0.0,4.219982754953972e-05,0.157562792742921
592,10.395,45.903,0.1125123664886212,0.08795711671179089,0.030579561294240214,0.9041927850964374,0.01794960712229315,0.0,0.0003859470667670822,0.14293622870913333
593,10.395,45.969,0.0038845239331846,0.08013890664393397,0.04197988114256404,0.9032633885392483,0.02726981451376015,0.0001450967742893979,0.0006847628626337775,0.17705779021988663
594,10.395,46.035,0.0,0.09098405687358539,0.054059624981356316,0.8816323227977265,0.03358458487622508,0.00021520088543367346,0.0007713266724632354,0.19790087401682752
595,10.395,46.101,0.0,0.07939109644406231,0.04499410324803634,0.8836740070691501,0.02768674196523299,0.0002494041415380916,0.0006556912852458758,0.18990693327384736
596,10.395,46.167,0.0,0.10919730022624577,0.041582885518343965,0.8748302046303224,0.01855373913792803,0.00010749850536035756,0.00042385954132508047,0.1921166127799672
597,10.395,46.233,0.0,0.07646433445483486,0.025535417161692227,0.8987770258038305,0.012994768933888706,4.210727563754591e-05,0.0003015080380075242,0.11402933706610142
598,10.395,46.299,0.0,0.08536569508926653,0.023891711214619273,0.9086466952412966,0.010464907948269687,0.0,0.0,0.12934346830263405
599,10.395,46.365,0.0,0.07158757643154887,0.023061393654293202,0.9061652828046182,0.011375840668247594,0.00014096694278072075,0.0,0.12123224611549727
600,10.395,46.431,0.0,0.07547923965215655,0.02914447801755785,0.8841702888209819,0.012758410146302223,0.00014477686015317267,0.0,0.16181888161494767
601,10.395,46.497,0.0,0.08898021669492522,0.02828068500376862,0.8723960816067698,0.010291843562433274,0.0001993856758249834,0.0,0.17252040960376616
602,10.395,46.563,0.0,0.06763241417637975,0.035752097662072976,0.8995009067293417,0.00737818210937228,0.0,0.0,0.19771619788591135
603,10.461,44.913,1.0696099443482388,0.8647967277267596,0.23620225099729505,0.02404506642399815,0.19461754251065846,0.560927511898173,0.33888152451337406,0.48606945522997025
604,10.461,44.979,1.1852909726142216,0.9324131474125901,0.16327028073913016,0.016093422108034404,0.1412805651398353,0.6086610761456451,0.39118676283328635,0.41105074625387483
605,10.461,45.045,1.2514537689372716,0.95619925868203,0.14174078817047756,0.015674817071016516,0.11652681242440147,0.5739776279743909,0.4420478845127158,0.4129757961355164
606,10.461,45.111,1.3364917976694402,0.9899330001850837,0.11719888919019349,0.012849992160571316,0.09638397522744566,0.5296917149445584,0.5111850595397,0.37077886286575085
607,10.461,45.177,1.3901357221414306,0.9739235823293133,0.13961538960053033,0.011300954053486361,0.11870324809963413,0.4514536285989605,0.6185539076435119,0.41178099731523643
608,10.461,45.243,1.492161210889663,0.9534800309509648,0.17357682254079762,0.007337746276754617,0.15279232566271098,0.40827392472663143,0.6693856856610765,0.43773964223577455
609,10.461,45.309,1.5693944152874748,0.9054597679327485,0.2248087519518659,0.01617044739397233,0.22532265397792184,0.3156913333716062,0.6821197052367705,0.49355888406604964
610,10.461,45.375,1.602063466653364,0.843686782765042,0.26343657744837445,0.03309589958817416,0.273025996901001,0.2092406504487103,0.6037486716249657,0.6054012645276186
611,10.461,45.441,1.5279609034159871,0.7168098016961628,0.3218708756672738,0.05449662154514601,0.27851481417184626,0.14207291091547536,0.4343562876914575,0.6275914170541042
612,10.461,45.507,1.323401878006341,0.570580077346949,0.33788186136803705,0.15866530645435858,0.2487805527532097,0.09682039680686676,0.2781929249982261,0.6603188768424565
613,10.461,45.573,1.1590965845825678,0.3876682636528856,0.26326402047790765,0.3761811653673833,0.18567746796330858,0.06253217394970714,0.09561439876832101,0.5252741604559046
614,10.461,45.639,0.8709851445811374,0.24562213982085748,0.1906153146827481,0.6376877830900074,0.12202256229275765,0.01906658820680621,0.024376747054777916,0.431289970489398
615,10.461,45.705,0.6621347404677523,0.12140196248218689,0.08009521894972188,0.7958987174310224,0.04739384709067112,0.0,0.0008678440974533236,0.29896508131944804
616,10.461,45.771,0.4430991747397657,0.10317133328614313,0.03656793029147357,0.8472028822667685,0.017174566108306165,0.00015240836823274934,0.0003252812459093802,0.2300725130413716
617,10.461,45.837,0.229801716325109,0.0669799433235323,0.01801878868777275,0.8743390148870117,0.007484844281075212,0.00017246210089495322,0.00023020323718508503,0.1969725208703329
618,10.461,45.903,0.073865510100998,0.06141074046783274,0.01713924491222076,0.929602673422114,0.007875112677025928,0.00020855881968692014,0.00028545201410933296,0.1416982468573706
619,10.461,45.969,0.0,0.033251081631596784,0.006380737635456098,0.9622550687498077,0.0018876364745885879,0.0,0.0,0.09924634414467132
620,10.461,46.035,0.0,0.03766088429422788,0.009261244881533768,0.9553304783635499,0.0016028085219973102,1.3950945678344606e-05,7.867690493451841e-05,0.07864106862480352
621,10.461,46.101,0.0,0.027581444125028748,0.007067673515842945,0.9576219164503601,0.0017927616573262305,1.1597774118141904e-05,6.625423573433129e-05,0.06110856428719106
622,10.461,46.167,0.0,0.061834756706634915,0.022839292336059986,0.9222312354336841,0.00591310665348908,9.916937289425686e-06,5.548792242750246e-05,0.10504682722574209
623,10.461,46.233,0.0,0.03761260891044078,0.012576540628825225,0.9334471083141608,0.005430387795084275,0.0,0.0,0.07016503423680731
624,10.461,46.299,0.0,0.0633067581149543,0.020257194835459947,0.9271394661323267,0.0051723098498460554,0.0,0.0,0.11149838503586677
625,10.461,46.365,0.0,0.060514218263154736,0.008632943661621022,0.9344417710296247,0.0021522139863555025,0.0,0.0,0.07837623500263075
626,10.461,46.431,0.0,0.05358892134048408,0.01600960625127025,0.9248151707923278,0.002461315185234869,0.0,0.0,0.09666673401874251
627,10.461,46.497,0.0,0.07811367195831441,0.02355251865794086,0.9060042150736235,0.003352275224956752,0.0,0.0,0.1256658494792466
628,10.461,46.563,0.0,0.04244296167937261,0.025221724919559145,0.9441523239766982,0.0017557700636297768,0.0,0.0,0.1197081510231397
629,10.527,44.913,1.1025391669066122,0.9542070411640521,0.1590877677297049,0.013233059312121405,0.15912341051625847,0.6146641294310653,0.41228521762048104,0.41768466901761697
630,10.527,44.979,1.2022017738550506,0.9451243266730972,0.16025276422475057,0.01119457721304541,0.1248955022952984,0.6370064277060893,0.38688185894465277,0.43445721012796445
631,10.527,45.045,1.2852953480817737,0.9761229888493199,0.13233562470555024,0.008520297244060369,0.10072978093094598,0.6264661616433126,0.44929436282125185,0.45690758440416984
632,10.527,45.111,1.330919910428239,0.9898685386930487,0.12329967172382209,0.008135076089390956,0.09089709930676747,0.5898452287812855,0.5116772906424207,0.4438778078770473
633,10.527,45.177,1.3833101398790435,0.9909095996536361,0.13181618971438197,0.004719814192223546,0.099186332216832,0.5603774874914612,0.5950645973082711,0.4497670511816105
634,10.527,45.243,1.4685526216728084,0.972414312534688,0.16659898650049124,0.0,0.14150768208485706,0.4993820729119184,0.611795938278463,0.44185988928915265
635,10.527,45.309,1.558614536407307,0.9140492118748949,0.2112897154833045,0.016751035378307695,0.19874783719845995,0.368417900887624,0.6066014388915939,0.4883795009365296
636,10.527,45.375,1.5672421412004134,0.821217013601441,0.2760828059967199,0.033375828214323736,0.25256177169613714,0.21119730451295537,0.47930704070542945,0.5606459179370161
637,10.527,45.441,1.4865996011743352,0.6330212374773893,0.24522791690682666,0.053078574883274984,0.21479120241148425,0.13437383434421316,0.3220660831165231,0.4803022392756064
638,10.527,45.507,1.3082483112325418,0.4984505187310305,0.23990756472029862,0.08946616559962824,0.16442601641237856,0.08945383163475076,0.17397484195859508,0.48426724810479227
639,10.527,45.573,1.136171621386848,0.2505960624213776,0.16917716056920395,0.2884678788549035,0.0979293057699782,0.0547059809050805,0.04648292006135426,0.3535965274102618
640,10.527,45.639,0.8953972494571618,0.18780135519880414,0.13164008926009407,0.571137808826306,0.06454424430090189,0.019288704085794264,0.02038371954623708,0.31505276854869707
641,10.527,45.705,0.66324656707263,0.09531020419996634,0.06991833488637625,0.7915252500273972,0.026232659506507137,0.0,0.0004624324902439088,0.2741319759906608
642,10.527,45.771,0.4583616417624627,0.08947910946515324,0.024833418264527302,0.8574776398508482,0.008676872177133243,0.00017647284742739396,0.00037765892330568463,0.21151317424689337
643,10.527,45.837,0.2730601934870928,0.07840055595612636,0.01875281544149907,0.849098284771975,0.007605044864963162,0.00024064479194644634,0.0,0.20623023523527095
644,10.527,45.903,0.0738475133078566,0.08381697490205149,0.023267135430599734,0.8977465812065883,0.010302921862894126,0.0004090961463089587,0.0004834267980885061,0.14516535758803178
645,10.527,46.101,0.0,0.008839253382495115,0.002048008932079965,0.973257640685776,0.0011971371813878106,0.0,0.0,0.0064414463174634045
646,10.527,46.167,0.0,0.047434722901438325,0.025491972491086128,0.9321384059574397,0.007005853866649647,0.0,0.0,0.09544090379963795
647,10.527,46.233,0.0,0.04352228425873737,0.014150499060746904,0.9314564002103666,0.006712980867128546,0.0,0.0,0.07282518545149004
648,10.527,46.299,0.0,0.0404956308538171,0.021553368749791343,0.9364410464857829,0.006285607331540449,0.0,0.0,0.09940719308997055
649,10.527,46.365,0.0,0.03843455951948282,0.004190972788222066,0.9602126587341072,0.0010725921649408434,0.0,0.0,0.057467906916519464
650,10.527,46.431,0.0,0.027923680115707703,0.0019974787498746906,0.9616303356341388,0.0005868617270567611,0.0,0.0,0.04885138929019378
651,10.527,46.497,0.0,0.04956549324676745,0.004555507742001505,0.9482048312757079,0.0006639201744535481,0.0,0.0,0.07053815803546822
652,10.593,44.913,1.1301187666974648,0.9319873200489237,0.15336169945501446,0.02450814109851726,0.12180424858200349,0.5347417738453072,0.3902453215296677,0.40479702113255417
653,10.593,44.979,1.2154772228813129,0.9217706359431853,0.13287254559423886,0.029226315183509963,0.09218040807543694,0.5639950053974654,0.35743506115031104,0.39253022962308054
654,10.593,45.045,1.287195073845468,0.9741114232623106,0.10953269501385379,0.01966153531231661,0.07621373085414326,0.5679713094167025,0.4673871651613701,0.37839989820256065
655,10.593,45.111,1.337005332861947,0.9661865601972177,0.11961366525931454,0.020081892752917333,0.08594726186537284,0.5471757576818967,0.5261856161823248,0.3844448067838235
656,10.593,45.177,1.3953638832395423,0.9770158226565164,0.13607107827394016,0.010503557599747596,0.10626086833439942,0.49087123910099634,0.5889305979154575,0.41678894335556804
657,10.593,45.243,1.470059992134196,0.9475269368024338,0.17568888393086685,0.010624967324819044,0.14324468680892297,0.40815925685850657,0.5843441332979928,0.45282146962941416
658,10.593,45.309,1.529427964620054,0.9219836375949113,0.1752616516656245,0.028553148315804154,0.154025452375357,0.313210673225438,0.5384124921486415,0.5016653410783006
659,10.593,45.375,1.539234592944057,0.8304033965123748,0.23992753904186326,0.04263933450836213,0.1896132918788052,0.21422664028294836,0.3989992894800891,0.5672531993854092
660,10.593,45.441,1.484474822805844,0.5902991621555314,0.19987717381947417,0.052842560471787536,0.13885660985336384,0.1384670676780192,0.26531168181100095,0.4604676118474162
661,10.593,45.507,1.303249251461541,0.44609602944487403,0.2562012322715201,0.052944880279848214,0.11651506372377692,0.06323092110053662,0.09127994284915579,0.463626786715171
662,10.593,45.573,1.1453755388140503,0.18752041482128695,0.17780695459075593,0.2069575292602899,0.0446597168866262,0.02276736966896747,0.012832526218840942,0.3146215349246303
663,10.593,45.639,0.903671859054263,0.1461892170118794,0.10307145323761098,0.5056708581505072,0.031303640807385555,0.010333304142165597,0.004570160746063657,0.2549599652419692
664,10.593,45.705,0.6773139343190533,0.09098516323868278,0.058978184778423405,0.7260906491121788,0.011480124929539195,0.0,0.00027372546522638996,0.2419389949318368
665,10.593,45.771,0.4876798489316054,0.07436013219215239,0.021967998758998436,0.8408982277875439,0.004515812922852009,0.00019652658008959784,0.0003786983820800651,0.17480349869056985
666,10.593,45.837,0.3018580286102975,0.07100761914095075,0.017464008379909246,0.8487240721736736,0.0057136384554974514,0.0003609671879196695,0.0004352141991226893,0.21165426239292096
667,10.593,46.167,0.0,0.02184683582137572,0.022703023824922612,0.9502478885197002,0.007018409554698361,0.0,0.0,0.08463233913912044
668,10.593,46.233,0.0,0.03944441729923139,0.02081000292862029,0.9369893649844674,0.006983364449819876,0.0,0.0,0.11703087863928499
669,10.593,46.299,0.0,0.03967068653641405,0.022096505523156514,0.9399375074742947,0.006745251824376321,0.0,0.0,0.13357770286652687
670,10.593,46.365,0.0,0.03166776388939325,0.004620941419605427,0.9675979415546728,0.001704983051173761,0.0,0.0,0.07620992185024753
671,10.593,46.431,0.0,0.022053537364371007,0.0027237557007525025,0.980772927648631,0.000853799141170982,0.0,0.0,0.06344888013075868
672,10.593,46.497,0.0,0.024051999669160287,0.0030272032789080356,0.974068536254742,0.0011989128442658483,0.0,0.0,0.04502120000746241
673,10.659,44.913,1.159781397042476,0.9065320727809973,0.17148406043528996,0.030303758171907582,0.10627319331300292,0.443978938482079,0.3323839004261024,0.3574365153031036
674,10.659,44.979,1.231236985715809,0.9093805847478021,0.1348840622651175,0.039763551770696674,0.08545018041680708,0.46590937441598956,0.3533531945150702,0.38436122015430546
675,10.659,45.045,1.2648853384756058,0.9436095213048119,0.14822446099784578,0.02448501583775408,0.0846429223814605,0.5080654294765018,0.4496812540075677,0.4274238816744985
676,10.659,45.111,1.350902579618774,0.9000298749764425,0.14364053146095584,0.04289039853051546,0.09694967359998619,0.47178958042637065,0.45678913979165126,0.42072211674486687
677,10.659,45.177,1.4223736958095516,0.928602985599372,0.1599748455285608,0.030822728338812548,0.12262128353754011,0.41245671043289306,0.5042110081173423,0.44034535785392814
678,10.659,45.243,1.471789819865564,0.9008408687524374,0.17714592746874208,0.03830263376346708,0.1518394232303185,0.293796619453239,0.4620533244246145,0.4574918353728038
679,10.659,45.309,1.5112227735081172,0.9152835745541534,0.17461348508803726,0.03184930579437295,0.14694640993495994,0.2544585340872351,0.42780673753419207,0.49081856544242725
680,10.659,45.375,1.5232145995951378,0.8410929094221626,0.21143243788505253,0.03961925999306089,0.14914327486693083,0.18879614973170614,0.3381404746081827,0.543145572926047
681,10.659,45.441,1.4718074384813464,0.5992161544851511,0.15269688801348943,0.03895223509116376,0.09334806805896326,0.1402461490145852,0.23509990363996622,0.41320063272458746
682,10.659,45.507,1.3209707314856325,0.31547057252120314,0.12485531447657844,0.01406018086112224,0.06137934137260216,0.0367200499824847,0.055720392601982666,0.2537387120456245
683,10.659,45.573,1.119197360502136,0.04694453535523806,0.05675572552689181,0.12754335051200405,0.006849928315083052,0.001201510138408317,0.0005654142026709051,0.10589326487023673
684,10.659,45.639,0.9379746588566156,0.07724198743095759,0.05320117724649361,0.41718149392180165,0.005731421025349399,0.0008850818958500159,0.0004570077202039271,0.18167877449418857
685,10.659,45.705,0.7322555855212023,0.07713495605817779,0.040482111765191175,0.6630731745417184,0.007026015548969124,0.0,0.0021896096156651503,0.21217564740325043
686,10.659,45.771,0.5394490666675321,0.09151186086752457,0.0274879778835247,0.7922030900780789,0.00530776879830877,0.0,0.0026954736052155572,0.22662772664140177
687,10.659,45.837,0.3833503331619736,0.08743219228963123,0.02194545920595241,0.8920372643550779,0.006893334434065034,0.0,0.004161561494820814,0.21408669569401031
688,10.659,46.431,0.0,0.0,0.0,1.0,8.366223395677923e-05,0.0,0.0,0.0
689,10.725,44.979,1.2342619151815488,0.8796643566551748,0.15025263781425754,0.04498193695981372,0.12779299538408262,0.31091416049658266,0.2821217473117733,0.4096324950888844
690,10.725,45.045,1.2781569019148855,0.8824100954389109,0.1924546704910213,0.031860785971725585,0.13409058916997363,0.3412392373839609,0.39024789231451457,0.44433092570716654
691,10.725,45.111,1.372486258950874,0.8086936647779368,0.20699537233827633,0.055500422655480386,0.1548784720966525,0.293398616220889,0.4234543631942292,0.46100674818757714
692,10.725,45.177,1.45788113880506,0.8479922313819329,0.2442580804599551,0.04170075232382621,0.1841634058057084,0.23830331461186777,0.5016978255253739,0.5037999520414425
693,10.725,45.243,1.4742217227409904,0.8104633625164472,0.23863528786875146,0.049764200318678606,0.19540611427727916,0.15916249468851507,0.469236273876813,0.5059205344652951
694,10.725,45.309,1.5345820326167776,0.9061975548378116,0.19460387831747009,0.03036858628274753,0.16061668476268962,0.17155060556586052,0.47625990875533497,0.5227747443460548
695,10.725,45.375,1.5500973297420495,0.8819283311375348,0.18704494372728597,0.04601132710201102,0.14231175772048138,0.18374047980825486,0.4271135322921788,0.577389583062093
696,10.725,45.441,1.5081827614394718,0.7471619590833366,0.16546528906269495,0.05972897743834809,0.0954254786165437,0.20491261740604377,0.33962345692754253,0.5149828480137085
697,10.725,45.639,0.972530303592028,0.10656704353560884,0.039007556371055636,0.3394569403367986,0.0037686743069644006,0.0,0.0,0.23622678398833827
698,10.725,45.705,0.8022473608666101,0.10799488406656353,0.040389722133596345,0.5571693945816815,0.00646411938738453,0.0,0.003284414423497553,0.24491878244522167
699,10.725,45.771,0.6399229604491049,0.07116693685997287,0.026070442734593968,0.6837601035801686,0.0059105233907640175,0.0,0.00025689575476204885,0.17207026130848319
700,10.725,45.837,0.4678486434809578,0.08013656201803751,0.03361296496735179,0.7806690015924168,0.006697991016969531,0.0,0.004102164215853004,0.20146850537869537
701,10.791,44.913,1.1998932902730095,0.8679080321414332,0.27054936321931183,0.007187743549987092,0.23297742021492357,0.2948149254013643,0.14752440146874274,0.5353146931497412
702,10.791,44.979,1.2541997369864564,0.8830683214583678,0.18513969310405348,0.025717433607857474,0.16789158708017052,0.25655806858820573,0.24901792282179946,0.509190748995894
703,10.791,45.045,1.2872925991126274,0.8542695038319473,0.2346193750126054,0.0282907508616568,0.18759885931998466,0.2712635113786184,0.30876710166110083,0.5342392252665417
704,10.791,45.111,1.3840627573148414,0.7850761034901734,0.24935930077112245,0.05217947508028762,0.22861417714265111,0.247782145906878,0.3562704499632386,0.5350594186698912
705,10.791,45.177,1.4696475266946825,0.8417777058764531,0.23675334332236278,0.04135573983009523,0.24883066636605733,0.2367385930329771,0.448312285156829,0.4975177633622951
706,10.791,45.243,1.4695088320020924,0.7813990009235084,0.2708009238907204,0.0444244385874984,0.2464975961450963,0.19205852192020315,0.3791016718976786,0.511099640725626
707,10.791,45.309,1.541271411707998,0.9268898360483677,0.17546198744980276,0.018164940231095498,0.16862283563356006,0.18183968681396,0.4822728268195313,0.44342520670367835
708,10.791,45.705,0.7840230680904237,0.10483369399310316,0.048930466987649475,0.4748718007749203,0.010452589193586,0.0,0.0064488974513400785,0.32892513818330865
709,10.791,45.771,0.6989848317314702,0.08076916737298663,0.036977380025784636,0.5841496313959658,0.007961004586715052,0.0,0.005295008264102184,0.20602566963432115
