fid,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,ROADS_BLOCK
452,0.04569092655778871,0.02482651287831242,0.9563109840103318,0.014906817247773667,0.0005203662234408222,0.0008728080189218008,0.1156549085256874
453,0.017681375019637544,0.011215419740006649,0.9623033024546654,0.00946150055479184,7.036530922860349e-06,2.6865742099172827e-05,0.05579838027158332
454,0.8743113938370768,0.19008092963847245,0.04048500761607621,0.17579119248827355,0.21519922763062946,0.6303868805597793,0.4919474657043719
455,0.8935141944195936,0.19682618952606334,0.02726050826292788,0.18970037719084595,0.1761557825504174,0.6529756176117771,0.5018188693096673
456,0.9123610022486695,0.1936961094325449,0.019322375607625623,0.18996984553897034,0.17981006244491526,0.7107000211983749,0.4963706105851161
457,0.9293277836402735,0.1798142104811276,0.020335991506057687,0.18443436234472252,0.13593058869640434,0.7800319816542515,0.4774028959124124
458,0.9281242391532208,0.17820280144633363,0.02269543413624196,0.17838192916927878,0.11304757583687478,0.8682886913634202,0.49068975529036274
459,0.9130732542274079,0.19832057391530492,0.0211648394874635,0.19528084886760955,0.09698738011780253,0.9158355606589973,0.5159508332597313
460,0.8636183020757431,0.2630452760600564,0.01660171422577861,0.26162346158310573,0.08837910088791433,0.8779551539737804,0.6041987408810661
461,0.7610616238123981,0.34474559024328527,0.04546101856879691,0.3351218791127967,0.09047749285495194,0.6861895392613657,0.6654030840356191
462,0.57406871685476,0.3574249994624226,0.17621047235359222,0.3282106299720111,0.058826796646323835,0.4006398935807795,0.6518439768017057
463,0.38201954821914685,0.26636529144071414,0.34871278612453865,0.21479199311899963,0.03898172144823812,0.1453243551175932,0.5037569732278457
464,0.2387178988132194,0.1473012448289941,0.5129962511036241,0.09435424298351323,0.011080116078761044,0.026386635512492825,0.35461928196917564
465,0.1931465176420849,0.11164657684631554,0.5966651175076,0.06428874500069062,0.0011151129872915286,0.006593234469328879,0.2997004803967803
466,0.17935144058219754,0.112718848340443,0.6768863718160729,0.061939555559017166,0.00021310185405089242,0.007217216165183159,0.2777049441073789
467,0.15016297048403504,0.09513448980289023,0.7728103856402644,0.04865405674760101,0.00027091700360050707,0.006563726192056773,0.23649408036873917
468,0.09360508509610672,0.05145346706398153,0.8690655811879183,0.018269197462714912,0.00010965230997467187,0.002429569214946391,0.15276468144166222
469,0.05923925130971819,0.02149074653204039,0.9220358577016888,0.006703957190678333,0.00020809157761053816,0.0009802732247614328,0.10683289427053222
470,0.09670754006204474,0.03809024484195232,0.8748075390448868,0.016076319454796983,0.0009393173053982958,0.005152364359174032,0.18468994666362482
471,0.117256643685326,0.04945676715897824,0.847825991922473,0.023395740529098104,0.0008528245396872153,0.006779952774412515,0.22842603384744917
472,0.1275900756231056,0.0557898770839435,0.8356966647534745,0.02721103503205316,0.0013369249696806318,0.007266917166252686,0.2503545650115367
473,0.0654056590649741,0.029018812563980423,0.9288100657281244,0.015732536074315927,0.000529572438754986,0.0015770967539464318,0.1303934761643105
474,0.04171458340487036,0.008992101462175746,0.9279543932395246,0.0034071646087745727,1.1258453735862093e-18,4.298515732941569e-18,0.05575571223149577
475,0.058019168907529964,0.01419085115260247,0.8974541305023377,0.004109146216169318,0.0,0.0,0.07235740637683895
476,0.06727413707062634,0.01758269295949547,0.8786826124862203,0.00484339937259588,0.0,0.0,0.08465510888518843
477,0.9420983202189953,0.13776652075013282,0.029263996062101363,0.12339963228973191,0.25976763406045517,0.6729607621894026,0.4370791824361868
478,0.9531432194496268,0.14339549039363833,0.021747478144411136,0.1323539546314651,0.23185317796659452,0.673664796194996,0.45719807489358205
479,0.9526137184709151,0.15891857365978374,0.014108158100663059,0.1509348495172725,0.20025733781230243,0.7209601438051509,0.4932594614853737
480,0.9431684214769421,0.1676103491847709,0.016857887538989296,0.16984478576748865,0.14910084085427788,0.7734074165415933,0.5028421534594107
481,0.9191718911555042,0.18783509198918402,0.02067847818164656,0.19131093606610788,0.12312732992554634,0.8382683040001724,0.5312532312750231
482,0.8835718378293302,0.22908798097084446,0.020954698361923808,0.23444082323045484,0.11388685772248437,0.8469998133016265,0.5606479832643676
483,0.7945192559664466,0.3313129293858387,0.024032861503149417,0.33942717452400467,0.09672320968998407,0.751015708158372,0.6734192288590201
484,0.6604704853722142,0.42469300422928213,0.0767591237497022,0.41375125018445114,0.08631420912578504,0.5449004333797343,0.731084289009452
485,0.46147132596796536,0.4155084795572076,0.24954915340341127,0.37814182727388557,0.05028626845889145,0.2946185941367233,0.6858218274664603
486,0.29264161315872866,0.28710648088177815,0.44426002951400745,0.22438868699126252,0.026818314846749163,0.0982758117140797,0.49938981079299044
487,0.1781493692452877,0.14349432967448394,0.6074826356768523,0.09039818769618206,0.0063071221776888646,0.015102425185838816,0.3466719083585021
488,0.1613730977326158,0.10904634068194875,0.6504715688743353,0.0669034221205018,0.0005745101522393366,0.006458842260641095,0.3060649950567596
489,0.16092944721206026,0.11128930367138193,0.7016910617098268,0.0685539877693155,0.00010037060561444704,0.008410546614730214,0.29287140630689085
490,0.1458821581895688,0.10337266223756289,0.7685883296326093,0.060739981616634006,0.00018966473296717492,0.007883762871046604,0.26462848120021903
491,0.09341210871482772,0.05899815145726306,0.8622639419523732,0.026691479230263913,8.211032501888976e-05,0.002856567143553728,0.18077995776278555
492,0.059803084992071466,0.024512617378613138,0.9188275805379718,0.008897142694570087,0.00018629752522524013,0.0008580457354013963,0.12350597692558783
493,0.08927423857137766,0.030782127503953354,0.8862109586574828,0.011634403880401935,0.000700761863744207,0.003886373752105067,0.16783088955925804
494,0.1236097191264638,0.04581789425547586,0.844644783952676,0.019812444488861703,0.0008107248045814761,0.005201453381816206,0.22785948276143944
495,0.14468952795767104,0.053605144078377354,0.8210907043651996,0.023568777930131884,0.0009439026075073901,0.0055324067405417895,0.2608660076597488
496,0.08822471514641517,0.03186216345483317,0.9024922341279025,0.015280582883427311,0.00034974302487310083,0.001159257741090109,0.15691598117589975
497,0.04909480507274786,0.011934332887978733,0.954059189096867,0.005667366299493273,4.928517117059177e-05,8.203199133234319e-05,0.07092804014748025
498,0.04563533958851769,0.007752729748072969,0.9392009780625676,0.0024058254672234317,6.875205285878548e-06,3.477671599219081e-18,0.05544234860295686
