rfuid,fid,Target,INDUSTRIAL_AREA_SURR,NAT_AREA_SURR,ROADS_SURR
375,26.0,1,0.4520000959271245,0.29645177015084206,0.644967929631042
376,26.0,1,0.4902444006364177,0.3284217362810368,0.5874166429093908
377,26.0,1,0.46332099266071247,0.2999752322201948,0.6188761013546408
378,26.0,1,0.5167768791864038,0.31442964028947695,0.5470580657462636
379,26.0,1,0.4417280694421445,0.3311684293732562,0.6109232236685876
380,26.0,1,0.45609226934244246,0.3534925864406894,0.5607071566306431
381,26.0,1,0.49902781721538403,0.33687848283952776,0.5865144697352636
382,26.0,1,0.4645784296746557,0.30542455777100475,0.5679466610888376
383,26.0,1,0.4864788068225753,0.2998084680389162,0.6027473481449382
384,26.0,1,0.47015129815188716,0.3542346601484973,0.6396766731481183
385,26.0,1,0.46588059938323545,0.3080931798377703,0.6500988314665687
386,26.0,1,0.46040133831534463,0.3137305681118419,0.5894249639938187
387,26.0,1,0.518948983610106,0.3304383354650391,0.5429203585158426
388,26.0,1,0.45751624838083954,0.2992930343570252,0.5487546400249306
389,26.0,1,0.4867066600849902,0.34131582726552046,0.5340925961729789
390,26.0,1,0.5156836042067378,0.34672004747803375,0.5839195233494645
391,26.0,1,0.5017461074006572,0.30228975898187876,0.5934959857630573
392,26.0,1,0.4381219191894483,0.3601070479207575,0.5712107726126605
