fid,AGRI_AREA,AGRI_AREA_SURR,AGRI_AREA_BLOCK,BUILT_AREA,BUILT_AREA_SURR,BUILT_AREA_BLOCK,NAT_AREA,NAT_AREA_SURR,NAT_AREA_BLOCK,URBAN_AREA,URBAN_AREA_SURR,URBAN_AREA_BLOCK,INDUSTRIAL_AREA,INDUSTRIAL_AREA_SURR,INDUSTRIAL_AREA_BLOCK,SIARL_2,SIARL_2_SURR,SIARL_2_BLOCK,SIARL_9,SIARL_9_SURR,SIARL_9_BLOCK,SIARL_12,SIARL_12_SURR,SIARL_12_BLOCK,ROADS,ROADS_SURR,ROADS_BLOCK,FARMS,FARMS_SURR,FARMS_BLOCK
231,0.42694308,0.35731139024999997,0.364683196422,0.483164103,0.47157013449999996,0.472385494869,0.032279004,0.070639225625,0.066310601799,0.200164538,0.247338452,0.24185480909399998,0.282999565,0.22423168249999995,0.23053068577500002,0.048133606,0.05064657425,0.0503169882,0.105234124,0.0883996525,0.090179879184,0.0,0.00167879875,0.00149077329,3.766995463,2.921653421375,3.012564734574,0.984217184,1.018018233625,1.013248298883
232,0.403593311,0.371197321125,0.37442207868000005,0.404612725,0.416284721375,0.414572845056,0.12486021,0.13223758312499997,0.131286457125,0.259432759,0.25239991624999997,0.252928161879,0.145179966,0.16388480512499998,0.16164468317699998,0.064410634,0.047250917125,0.049108394781,0.089003195,0.073244751375,0.07492069386599999,0.0,0.0,0.0,2.94079105,3.0271941122499997,3.0145761782280003,0.9573424589999999,2.26276891475,2.115603809247
233,0.351529061,0.347800113,0.347866226115,0.285083525,0.34495762125,0.33796663894499995,0.320449948,0.22792352549999997,0.23796603487200002,0.23130543,0.22700056387499998,0.22725140345100006,0.053778095,0.117957057375,0.110715235494,0.032582758,0.034551610625,0.034298516373,0.066911797,0.064823194625,0.064990206294,0.0,0.0,0.0,2.5919265339999997,2.805461545625,2.7789536977890004,4.674621646,2.8617414552500002,3.0601094149679997
234,0.319295774,0.24440021224999997,0.252469219392,0.303101259,0.27975798025,0.282069326211,0.3029554,0.37975427049999994,0.37084984160400003,0.194922575,0.18737848812499996,0.18802850328000004,0.108178684,0.09237949212499998,0.094040822931,0.009791576,0.011269259875000001,0.011093967705,0.033901433,0.033003070625,0.033069785778,0.0,0.0,0.0,3.205947687,2.54995588075,2.6202210153630006,4.097578313,3.92588560175,3.9410176070969998
253,0.55738464,0.595051895125,0.5902757779109999,0.376148102,0.29200563775,0.301053445644,0.022140952,0.060951884500000005,0.056582919108,0.162032443,0.13398305862499998,0.13696255723200002,0.21411565899999999,0.158022579125,0.164090888412,0.034077403,0.05862108525000001,0.05583811543500001,0.207489682,0.193292396125,0.194675002461,0.012327938,0.004475581125,0.005342717157000001,2.7034013530000003,2.583988272375,2.5946591360520004,1.4906715149999998,0.9733156214999998,1.029768810057
254,0.509672084,0.520324000375,0.518621313657,0.368052875,0.35781558487500004,0.35859410849400003,0.078921242,0.067987471,0.06913313211,0.1697277,0.18475066275,0.182898363222,0.198325175,0.17306492212499996,0.17569574527200002,0.092570155,0.06727775012500001,0.070017929316,0.077067873,0.160243810125,0.15085103729399998,0.0,0.00167879875,0.00149077329,3.096872833,2.6743772278749995,2.718599862816,1.546457498,1.245756834,1.27788885087
255,0.519621362,0.43828046912499996,0.446871027765,0.35962701300000005,0.34710319750000007,0.3481462378230001,0.078730574,0.16452312275,0.15483562671599999,0.237170811,0.20385582725,0.20734993461900003,0.122456202,0.14324737025,0.140796303204,0.126963322,0.061104737375,0.068353935531,0.164962413,0.100603524,0.10764675715500001,0.0,0.0,0.0,2.2612452899999997,2.7477372315000004,2.690988888762,1.407812408,2.330457499375,2.2257134367330003
256,0.374451165,0.3469169845,0.34962636155099996,0.367314188,0.29148093750000004,0.29960694736800003,0.196450396,0.312492524,0.299299355268,0.255155937,0.196004728375,0.202374507804,0.11215825099999999,0.095476209125,0.09723243956399999,0.023644583,0.04367131637499999,0.041404677654,0.068440281,0.074518227625,0.07376905732200001,0.0,0.0,0.0,2.822875012,2.435280558375,2.4758682621690005,5.047912473,2.8812383783750004,3.1188579645000005
258,0.071848188,0.140443738125,0.132689188323,0.328044484,0.139663378625,0.160434017943,0.399263172,0.646136225875,0.6180871806689999,0.219069203,0.09547794374999999,0.10910109558299999,0.10897528100000001,0.044185434875,0.051332922360000005,0.0,0.002143981125,0.001903855239,0.0,0.007483414375,0.006645271965,0.0,0.0,0.0,2.7263825290000003,1.6547548887500003,1.772050801929,1.8368254689999999,2.3911213829999998,2.327203415163
272,0.599616377,0.79668429275,0.774013069809,0.26520025399999997,0.13707374987499998,0.151158718083,0.079721617,0.04243591225,0.046532189565,0.113320625,0.06434492512500001,0.069716882886,0.151879629,0.07272882474999999,0.08144183519699999,0.011314336,0.026074456124999996,0.024410008334999997,0.261381619,0.37673022275,0.36354979751100003,0.018763928,0.031918286625,0.030426234530999997,2.507381809,1.934510158375,1.9961644014360003,0.799885295,1.1865875605,1.142477021469
277,0.56259369,0.455416420875,0.46685768132699995,0.258429442,0.33540016850000004,0.32652101769,0.132551177,0.1622978365,0.158833659459,0.156482105,0.197280635375,0.19255471786800002,0.101947337,0.138119533125,0.133966299822,0.089059131,0.064093098625,0.06680023512,0.168962042,0.12354408687499999,0.12846193580700002,0.0,0.0,0.0,2.113576469,2.396703722875,2.362879893972,1.941747608,2.497198721375,2.433046449069
278,0.251602747,0.3614561375,0.34890095501699997,0.31962497300000003,0.271414515,0.27649446132300004,0.372513312,0.33044520274999994,0.334784317674,0.21012759,0.175766925125,0.17940519200100002,0.109497383,0.09564758987500001,0.097089269322,0.019278937,0.04211058912499999,0.03953416515,0.047264841,0.09571653325000001,0.09024267887700001,0.0,0.0,0.0,2.161160164,2.2052432555,2.198144789088,2.235106083,3.2397990705,3.1250383498170002
298,0.481450539,0.5861875857500001,0.573975585975,0.314233378,0.3027672835,0.303737252706,0.12562279,0.066843026875,0.073300737555,0.173435007,0.151215782125,0.15353090030400002,0.140798371,0.15155150137499998,0.150206352402,0.041196193,0.05555185612500001,0.053902825662000005,0.110956089,0.20202148250000002,0.19171120233900002,0.0,0.0,0.0,1.91183992,2.2490224862499995,2.20934619891,2.154633833,2.0402236411250003,2.050882948782
299,0.492982321,0.457167186375,0.46068549913199996,0.341568719,0.34697842087499997,0.346030965546,0.123445313,0.147677257,0.144839833959,0.176969552,0.195973494,0.193668082944,0.16459916700000002,0.151004926875,0.15236288260199998,0.05602711,0.05207885125,0.052465029120000006,0.193956651,0.126323360625,0.133704332496,0.0,0.0,0.0,2.095519595,2.23109566525,2.213815625787,2.794134439,2.4315120615,2.469331633341
300,0.387692534,0.321888040875,0.328870451571,0.322236453,0.29701384775,0.299516543085,0.264539372,0.3426965455,0.333678402696,0.207207927,0.18116184387499998,0.183871797258,0.11502852599999999,0.11585200387500001,0.115644745827,0.033906394,0.029122947625000003,0.029624787225,0.143760508,0.0725687885,0.08039850057600001,0.0,0.0,0.0,2.336416642,2.17941776175,2.194665219696,3.5352779930000002,2.835956227875,2.910744987576
319,0.436116947,0.47742645612499995,0.47236367415599995,0.47208710299999995,0.360620112625,0.37263232844399996,0.049934375,0.1148347305,0.107515956309,0.233652723,0.205052258,0.20802185735699996,0.23843438,0.155567854625,0.164610471087,0.047899132,0.0435487465,0.043988090544000005,0.112837011,0.1491911585,0.145006656969,0.0,0.0,0.0,2.675996536,2.150813527625,2.206958028027,2.317506385,2.751205401125,2.700313604934
320,0.30206692,0.32873361149999997,0.325444875132,0.478576198,0.30481325549999994,0.323796128862,0.14945176300000002,0.335633454125,0.314631652956,0.283428855,0.18212507737500003,0.19318767161399997,0.195147343,0.122688178125,0.13060845724800005,0.018776696,0.026531517500000004,0.025644200795999997,0.041163461,0.08658705562499999,0.08145844956600001,0.0,0.0,0.0,2.403787274,2.101399820125,2.132863427685,3.269475326,2.965784202375,2.9965281328950004
339,0.597412074,0.47827288649999994,0.491019063426,0.357086598,0.38292188874999994,0.37967124958799997,0.0074665669999999995,0.094771544125,0.08498592011999999,0.148245577,0.213958534125,0.20645043735000002,0.20884102100000002,0.168963354625,0.173220812238,0.064194456,0.044659902125,0.046783577703,0.229796449,0.13814272825,0.148178148525,0.0,0.0,0.0,2.523463295,2.2243311547499998,2.255310491163,3.729544233,2.682519437625,2.796056670474
340,0.19708868,0.335770747,0.320041266816,0.540389733,0.318252506875,0.342591486468,0.204476951,0.31237038100000003,0.30008183988899995,0.367146913,0.178321490625,0.19910279101800002,0.17324282,0.13993101625,0.14348869544999998,0.010062238,0.026731120749999997,0.024854143644,0.006050355,0.069350327125,0.06225467989200001,0.0,0.0,0.0,2.4820022109999997,2.1522689923750002,2.18671711065,1.221326989,2.9956217335,2.7956793951270003
359,0.594078555,0.523096225,0.530452167405,0.288689862,0.32377828124999997,0.319559688432,0.097375938,0.11716472349999998,0.114851003586,0.088503802,0.18759477700000002,0.17640808399799998,0.20018606,0.13618350424999998,0.143151604434,0.064002166,0.05161410475,0.05293756544399999,0.146341728,0.17394712875,0.17070898213800004,0.0,0.0,0.0,2.2420516380000004,2.0859565605,2.101197157542,3.113869199,3.217929693875,3.2031610492500002
360,0.289020636,0.35414833237500004,0.346565009745,0.535085492,0.27190360087500004,0.300844887189,0.115324094,0.346337203625,0.320348411253,0.334857626,0.15603317762500002,0.17572665821699998,0.200227866,0.11587042325,0.125118228972,0.018813706,0.026327182374999997,0.025466859315,0.018878768,0.07135393524999999,0.06545783775,0.0,0.0,0.0,2.898333611,1.9301020175000003,2.0356456223609998,2.656238845,3.4463801255,3.355228063239
381,0.291889755,0.3509888515,0.344077862937,0.24514250199999998,0.255658722125,0.25423576296899997,0.440829928,0.367980276625,0.375698607651,0.163410655,0.14691916837500002,0.148602804222,0.081731847,0.10873955375000001,0.105632958747,0.003956983,0.023256844250000002,0.021091302806999997,0.007436959,0.054837148625,0.049520890427999995,0.0,0.0,0.0,1.583925856,1.879738500625,1.8450235585709998,3.799223422,3.9373801352499997,3.918107359944
401,0.444507389,0.49766885699999996,0.491270265195,0.303890226,0.22693559387499998,0.235250622447,0.225765733,0.24997838125,0.24704079891300001,0.15667139,0.134709207,0.13701230010600002,0.147218836,0.09222638687499998,0.098238322341,0.033265092,0.03572948225000001,0.03542020545,0.088616644,0.17574041825,0.16589393889,0.0,0.0,0.0,2.15862944,1.7109685926249998,1.758947978091,4.654493165,3.487414702375,3.6134729970239996
421,0.394650202,0.436933972,0.431803539558,0.357698608,0.192779663,0.21089288623199998,0.20044684100000001,0.314145340125,0.30121066138200003,0.225995026,0.11424633000000001,0.12653618892600002,0.131703582,0.07853333299999998,0.08435669730600001,0.018526138,0.020207266000000005,0.020000453526000002,0.064814414,0.13858683662500001,0.130259510877,0.0,0.0,0.0,2.125892197,1.5142347637499998,1.5806145040770003,2.291852669,2.93193617125,2.8579549663290003
434,0.345052566,0.786788766734,0.7541774858500001,0.386943004,0.136742834428,0.15529651874499997,0.083923331,0.04380652378199999,0.04670114052800001,0.203625816,0.061897823222,0.072404474715,0.183317188,0.074845011206,0.08289204403,0.043831522,0.044126591286,0.044086593053,0.093478261,0.387278781438,0.36549181653,0.0,0.0,0.0,2.141309852,1.6956653806919997,1.7285801861100003,0.003416432,0.5798461421619999,0.537240924399
441,0.565061902,0.5879933916250001,0.5848600028850001,0.319349318,0.229276649,0.23904543861,0.074477002,0.120107687375,0.114922573611,0.177547827,0.125911222375,0.131516974266,0.141801491,0.103365426625,0.107528464344,0.023126514,0.0214618495,0.021625165409999998,0.198111371,0.295353977375,0.28426469409,0.0,0.0,0.0,2.197811317,2.259522586,2.2504131125549995,2.31996724,1.983842229125,2.019168263103
484,0.591534925,0.612347281375,0.609424762536,0.341193341,0.292739556,0.297825186579,0.027381661,0.055389170375000005,0.052224947664,0.120687043,0.14944705825,0.146105249499,0.22050629800000002,0.14329249775,0.15171993708,0.029042505,0.022792466500000004,0.023463428307,0.353728634,0.3216593015,0.32489733810599997,0.0,0.0,0.0,3.0934644749999998,2.5271854617500003,2.5875152467589997,1.468836761,1.959826179,1.9033665274229998
485,0.525690021,0.39854526612499996,0.41225978865,0.353012473,0.28856580362499995,0.295430818122,0.084812449,0.267592738125,0.247036533294,0.16734617,0.15084509424999998,0.152525868564,0.185666303,0.137720709375,0.14290494955799998,0.015986674,0.012649580875,0.013007348631,0.210671484,0.163074552875,0.16819473767700002,0.0,0.0,0.0,2.291156976,2.4953401948750003,2.470180517385,2.949975217,1.598404393625,1.746830350626
509,0.403389845,0.49650508200000004,0.485672785611,0.5062281510000001,0.308757789125,0.33036824150399996,0.021621829000000002,0.14589835825,0.13195776514500002,0.23713059,0.149359635125,0.158952851481,0.269097561,0.159398154,0.171415390023,0.018062983,0.0260055315,0.025097903085,0.216226435,0.2277084305,0.226206220569,0.0,0.0,0.0,3.987017174,2.24883608975,2.4395253540120003,0.5909440499999999,1.905135665625,1.7573552606249998
510,0.255246156,0.29019472462499996,0.28602523878299996,0.45133028699999994,0.283259228875,0.30163185709799994,0.230967736,0.38672833424999997,0.36905217951,0.284874788,0.1469562615,0.16211826168,0.166455499,0.136302967375,0.13951359541799999,0.0,0.0104169295,0.009250233396,0.010156073,0.11326732212500001,0.10170870615,0.0,0.0,0.0,2.543376243,2.1104482829999998,2.156392838277,0.797321544,1.396425960625,1.328528944419
535,0.312595169,0.42050383625,0.40810547034899997,0.42009826699999997,0.3136705739999999,0.325170377349,0.15112948399999998,0.228400855125,0.219595332075,0.202279897,0.13776262374999998,0.144786278457,0.21781836999999998,0.17590795025,0.18038409889200002,0.012715939,0.0214294865,0.020440853241,0.115145688,0.17972850950000002,0.172380087804,0.0,0.0,0.0,2.5825410929999997,2.2185806422500005,2.2567616716410006,0.9072793960000001,1.3767641636249999,1.3232745902549998
536,0.163542218,0.22519766587500004,0.218128713495,0.236982638,0.27081636662499997,0.26679000638100003,0.570450008,0.46599241237500005,0.47712121307700006,0.170051427,0.142657732,0.145555774413,0.066931211,0.128158634625,0.12123423196800001,0.007527335,0.006303667625,0.006433191036,0.005969956,0.06644269325,0.059663776722,0.0,0.0,0.0,1.426067838,1.8849077082499999,1.832091574944,1.061160732,0.8846784645,0.9033833177280002
561,0.471459131,0.428372078375,0.432726369138,0.32943825799999993,0.264918562375,0.27181533002700003,0.171838492,0.2736671625,0.26209051291200003,0.143485754,0.11360718337499999,0.116810097531,0.185952504,0.15131137900000002,0.155005232496,0.019650419,0.018303042124999995,0.018434297916,0.189341889,0.168501798875,0.17064654708,0.0,0.0,0.0,2.332289617,2.0260928697500002,2.058054615825,0.6448269,1.714120039375,1.5937143808649998
637,0.592219242,0.57034740275,0.572204829504,0.23796259800000003,0.160898639,0.16929183981,0.09093736799999999,0.052240790375,0.056483869701,0.118990096,0.090823346,0.09385903190400001,0.118972502,0.070075293,0.075432807906,0.043805229,0.033776426625,0.034855847262,0.15633935,0.186792413625,0.183225331149,0.0,0.0,0.0,2.464464433,1.6311814043750001,1.722044639148,2.393676779,2.0186621015,2.0582700686010003
639,0.447570511,0.22599695800000003,0.250365625425,0.251095271,0.11101793599999998,0.126455502249,0.152251029,0.30860808549999996,0.29094384414299995,0.199520345,0.07871852700000001,0.09204881027099998,0.051574926,0.032299409,0.034406691978000004,0.019271532,0.013571279375000002,0.014190436137,0.015194446,0.02695924,0.025626388626,0.0,0.0,0.0,2.175399551,1.200869021625,1.307841041364,2.360879145,1.8450985960000001,1.9005051383430003
705,0.394249889,0.7583198152020001,0.715238310203,0.36075894000000003,0.155340276291,0.17841473553800002,0.060188594,0.042937904985,0.04480731702600001,0.205783451,0.07645852842300001,0.091031864913,0.154975489,0.078881747868,0.087382870625,0.015025239,0.06753697398900001,0.061408713088,0.158436258,0.26001289236,0.247910431132,0.012050263,0.014931648939000002,0.014581976458,2.43631267,1.6896480123990003,1.7711168926919998,0.5870615770000001,1.08656362179,1.0272841463600002
