fid,X,Y,I,Intercept,NAT_AREA_SURR,INDUSTRIAL_AREA_SURR,ROADS_SURR
70,8.877,45.045,1.3311755583229004,0.16389273279848982,-0.5149217854652606,0.12044394999441434,-0.2617455434500765
71,8.877,45.111,1.4284236437239402,0.26142300243773187,-0.5485380176742746,0.059273496679106995,-0.24177009283309614
72,8.877,45.177,1.531777469322679,0.34433254052051787,-0.5759656579271326,-0.04928401625757963,-0.15922304124879436
73,8.877,45.243,1.5495238868067365,0.41623694206085304,-0.6051081744328433,-0.1323810733310462,-0.0034290492296487115
74,8.877,45.309,1.592207452815425,0.5044942428291093,-0.636693309362115,-0.045812682224773874,0.0689929116724108
75,8.877,45.375,1.6558433125173129,0.5485221490892278,-0.6530569572567788,-0.00653481957463916,0.08452282189789759
76,8.877,45.441,1.648394286340563,0.5109984339721891,-0.634314156001563,-0.01058846249504651,0.09174138844718283
77,8.877,45.507,1.6240833995223798,0.4595013425353916,-0.5930903894084769,-0.0046058960539247995,0.0984478586821533
78,8.877,45.573,1.5988910480176266,0.4829184578224818,-0.5547072762908258,-0.0005735180770163363,0.10557370261127255
79,8.877,45.639,1.7142039539932457,0.5977091687757193,-0.5251206041575257,0.03632979903796214,0.11213690340490369
80,8.877,45.705,1.7417655644061991,0.6789689368455654,-0.5200412021929608,0.09688957244435012,0.11794885943057297
81,8.877,45.771,1.5521323985088005,0.5584526754600664,-0.4718273639147875,0.15695107662462932,0.1295925871714442
82,8.877,45.837,1.2107340779536973,0.23540352913515744,-0.3511077761013951,0.2693137423477694,0.12388646060619624
83,8.877,45.903,0.79418453059053,-0.03673784076751481,-0.2821555067357801,0.44780554183389887,0.1135789383384062
84,8.877,45.969,0.6087093580177901,-0.13447591484526492,-0.26504295125870725,0.5657207818416212,0.084823891596815
85,8.877,46.035,0.4097513172602585,-0.19626132335847957,-0.2544872137829829,0.6031532157188936,0.04671665567885687
86,8.877,46.101,0.3691752001987295,-0.2432361546423084,-0.2575493638116718,0.6195415099506447,0.0007558662451654288
87,8.943,44.913,0.836286734185094,-0.015691542911054002,-0.404803016432857,0.18882734495704379,-0.2586105461118446
88,8.943,44.979,1.0627197308336798,0.011203263951523256,-0.45210615119718767,0.08263308910402493,-0.2560171238430871
89,8.943,45.045,1.2669149199630303,0.1296062608940097,-0.5041370348229781,0.0822116713549474,-0.2527093762267655
90,8.943,45.111,1.402114719859216,0.23612648137170103,-0.5511571877237069,-0.0372017486919988,-0.22904777244765956
91,8.943,45.177,1.47890174912587,0.3238430573377773,-0.588045238198267,-0.11035317109198477,-0.1452895328767963
92,8.943,45.243,1.5087983451969618,0.4082603521392473,-0.6294438388139892,-0.14767823021283805,-0.004139319137024368
93,8.943,45.309,1.612829093437767,0.49696496517802347,-0.6673654105348066,-0.06035121848198114,0.06103892229432031
94,8.943,45.375,1.655716897466025,0.5343972828065242,-0.6762245079483094,-0.005705073065412628,0.07549234954067717
95,8.943,45.441,1.6934916249571743,0.5024805440978524,-0.6523316566163551,-0.007984134235522399,0.08185167343316642
96,8.943,45.507,1.6693333586566823,0.46300476352760067,-0.6125935274802147,-0.011883748493659755,0.08713117805540842
97,8.943,45.573,1.6149916747116708,0.4525610924969312,-0.5753863458951044,-0.013741863856750202,0.09312177974620081
98,8.943,45.639,1.5076689741287248,0.557867819568765,-0.5493364028853331,0.013126026712189015,0.10147113524730961
99,8.943,45.705,1.82493634613609,0.6873807178249011,-0.5380499460269996,0.07885179182823003,0.10946254983740626
100,8.943,45.771,1.5655775082796342,0.5956448326401127,-0.552575543475166,0.18068140439889177,0.11576804233423771
101,8.943,45.837,1.222036093707478,0.24171118374097694,-0.42239141620621606,0.26614506542945443,0.11226992976556105
102,8.943,45.903,0.8058721686065795,-0.010485653199913363,-0.321419066022384,0.4539364722059931,0.10304140646292119
103,8.943,45.969,0.5508176119755219,-0.10305339163640159,-0.2992232698411839,0.5774685586617527,0.06946741986282823
104,9.009,44.913,0.8407447482145328,0.002787699018234918,-0.3907188140510942,0.5137518398126248,-0.24810435470832579
105,9.009,44.979,0.938176939252209,0.0005744451179725239,-0.446033680189541,0.31989999659115254,-0.24503765775447567
106,9.009,45.045,1.2127233798447703,0.09114766401728192,-0.5073249139451302,0.3507765643417548,-0.23686523909362475
107,9.009,45.111,1.3423950275990335,0.1995137533311112,-0.5577325116331161,-0.0528302320896974,-0.20776744834048588
108,9.009,45.177,1.4736038254278925,0.28884426074426794,-0.5970796023471688,-0.10844725849147546,-0.13153589415797934
109,9.009,45.243,1.5247590314377044,0.3748405629829311,-0.6408765259481802,-0.1256551896823132,0.0006650298819714292
110,9.009,45.309,1.5957703581124014,0.4475740393135371,-0.6714357591708338,-0.022259639602825818,0.059808575566708544
111,9.009,45.375,1.6805459169269623,0.4782731816268827,-0.6783658860007782,-0.006067711348097413,0.07168775782673234
112,9.009,45.441,1.7115132443299237,0.4673748715023028,-0.665239841152,-0.003085096691701273,0.07389535755412685
113,9.009,45.507,1.6965024506319983,0.45927727195511864,-0.6399545334353529,-0.00383727709959628,0.07621250679553436
114,9.009,45.573,1.6500671353498468,0.456607960681059,-0.6075208408043509,-0.007960021273919869,0.08101075536756552
115,9.009,45.639,1.531958771997714,0.49597753986764304,-0.5682426102851603,-0.007081326767896698,0.08763864158883589
116,9.009,45.705,1.6122522469062237,0.6079298288427295,-0.5169497229299331,0.0213558233980078,0.0948244318648595
117,9.009,45.771,1.6386996281757835,0.5788363506698433,-0.48067927508685243,0.10996530872741703,0.10092598108635353
118,9.009,45.837,1.2619704363755977,0.3041638850014013,-0.4176118400840915,0.290177685851975,0.09913690610723283
119,9.009,45.903,0.7854752839793406,0.04764765952676907,-0.35409441079942294,0.4941347267106307,0.09049303832280495
120,9.009,45.969,0.4771957640680886,-0.07245282185750127,-0.3357210637008964,0.6158891424737206,0.05650392154178122
121,9.009,46.035,0.3408688473373352,-0.1569809549386692,-0.3130997736449046,0.6563667379053133,0.003982013355178313
122,9.075,44.781,0.4060224885008458,-0.03858801465654378,-0.14706337535571457,0.8203701237110187,-0.2337954939901637
123,9.075,44.847,0.7288931735464168,0.05450683391877674,-0.2539631367784191,0.7831539660851183,-0.23501821551410132
124,9.075,44.913,0.9516711379272852,0.09098638543127266,-0.35739481991279043,0.6636511606420252,-0.233856053812276
125,9.075,44.979,0.8175097982283377,0.030849816003874885,-0.4506296071037506,0.5475856476140932,-0.23122769160045403
126,9.075,45.045,1.161632122884836,0.06481130185163322,-0.5152101590243972,0.5949322335444373,-0.21800229740099794
127,9.075,45.111,1.2998604263935662,0.15777381200402268,-0.5602754777050938,0.0906152123505225,-0.1838121838536349
128,9.075,45.177,1.4355982762734114,0.2449518176762538,-0.6025402334249056,-0.09608734960784908,-0.11002931929091278
129,9.075,45.243,1.53414405874364,0.32751559397494673,-0.645477251304467,-0.055624478948736955,0.005621087701968752
130,9.075,45.309,1.6123265179734276,0.38555046345369354,-0.6730807835468576,-0.005640752406033445,0.057123718028080285
131,9.075,45.375,1.706134138558888,0.42180896051278627,-0.6837487763093235,0.0028686259028576242,0.06936579460412808
132,9.075,45.441,1.7569516544328694,0.4363261358485788,-0.6776803833388223,-0.0001914027551783667,0.0713129619203198
133,9.075,45.507,1.7308159209680674,0.436839673982233,-0.6665993163266853,-0.0023537700289904184,0.07081228904553907
134,9.075,45.573,1.6902947656827083,0.4438248343372483,-0.6428746908604795,-0.0020604309180756,0.07314262461558223
135,9.075,45.639,1.5883263298089842,0.4229444624096863,-0.5943752363977735,-0.012130466429172333,0.07719259426525389
136,9.075,45.705,1.368333485956817,0.47301927476434025,-0.5149687542857175,-0.023493620052589072,0.08224755680433946
137,9.075,45.771,1.5275368405374656,0.5232987638240811,-0.4134050026541324,0.013051514101308115,0.08723056257177181
138,9.075,45.837,1.2759037360406462,0.35310112770057356,-0.3722959464173471,0.28019810999308603,0.08678510386204671
139,9.075,45.903,0.7287679004424485,0.12623540159565902,-0.35732954983322573,0.5254741328672075,0.07869171675601219
140,9.075,45.969,0.4957920053996822,-0.03815408988542116,-0.34603079482155064,0.648721742791224,0.04355858321318942
141,9.075,46.035,0.3279576646754238,-0.14977760314314228,-0.32665735228065484,0.6854783012945249,-0.005927781419051009
142,9.075,46.101,0.4088530348040771,-0.17316886680045676,-0.3020529548653319,0.6801447096359379,-0.04216400222490774
143,9.141,44.781,0.3361355238981896,-0.10572750157214006,-0.09276201819736976,0.8384444998144673,-0.22224499911886203
144,9.141,44.847,0.456497776110689,-0.015835910662948517,-0.18983335194264842,0.8258167987661311,-0.22136799579534316
145,9.141,44.913,0.8041561332259504,0.09874717571639542,-0.36032381850491446,0.7570932595957364,-0.21904248705055032
146,9.141,44.979,0.81041200983516,0.0638764649169529,-0.47239228262137856,0.5965977313616984,-0.2134118777617885
147,9.141,45.045,1.0451540598814824,0.028290888360141635,-0.5148959552190338,0.5854228726053163,-0.19864530979678163
148,9.141,45.111,1.2364809709410585,0.07671502349276152,-0.5565435102987413,0.2798526652408227,-0.16850687822786942
149,9.141,45.177,1.421023113232046,0.17050608355103297,-0.6022891441515346,-0.014253496305456678,-0.0909321985503147
150,9.141,45.243,1.521127816928359,0.27227426299650537,-0.6475821660159964,0.006081941558062519,0.011880907295272816
151,9.141,45.309,1.6498999661266989,0.33765753958554134,-0.6782725936895698,0.0037111282551197727,0.05650340120476455
152,9.141,45.375,1.7128458523600147,0.391690806224277,-0.6942908260064435,0.006602175550237489,0.0680423814195322
153,9.141,45.441,1.7909344939438092,0.41397808610982567,-0.6945588505597429,0.0005170615747546372,0.07011560305481548
154,9.141,45.507,1.7105065806918085,0.40990758210006134,-0.6894284906827285,-0.0019099697365608085,0.06808941433439222
155,9.141,45.573,1.7342077121329746,0.41346418626157144,-0.6699627387424922,-0.0010844160322732467,0.06805250007317203
156,9.141,45.639,1.605690432228852,0.3730649830640762,-0.6194942977296366,-0.00969188329572771,0.0699042826091659
157,9.141,45.705,1.3842414498245743,0.3929010228390371,-0.527090949431418,-0.03210964279417119,0.07292758652934848
158,9.141,45.771,1.4907095882201329,0.4683392531609646,-0.3954428054492572,-0.013456121289336953,0.07671161402841029
159,9.141,45.837,1.137266140816121,0.3557457556181094,-0.35887836489807506,0.2682115012550666,0.07984628927972803
160,9.141,45.903,0.6663202295109812,0.13871584859540614,-0.35394514594119453,0.5759055406030209,0.06947876521177984
161,9.141,45.969,0.4410391314368388,-0.045618843435767734,-0.3484467365744733,0.6841098476572374,0.03531562554975731
162,9.141,46.035,0.3455594033663273,-0.18595496208239998,-0.32455297388975113,0.7121389113252388,-0.01975612561958184
163,9.141,46.101,0.4117980353727135,-0.19652107576909855,-0.29726787928680065,0.6862341183727602,-0.054764173168434425
164,9.141,46.167,0.417960079505445,-0.18758497026587684,-0.2868942411266067,0.6349997816973367,-0.06727290235613065
165,9.207,44.715,0.6074125211167117,-0.01128374607432689,-0.037136396710371444,0.8245655998408276,-0.21356937819054667
166,9.207,44.781,0.5844821596245736,-0.08757666456294182,-0.061311231938410406,0.8433863336750658,-0.21174060838917907
167,9.207,44.847,0.2849474794877075,-0.13570804949608067,-0.15071708745726653,0.8584177893512865,-0.20928339301073295
168,9.207,44.913,0.6172573527692129,-0.0019773646596948705,-0.37914329235715777,0.8052952064118882,-0.20474589980014313
169,9.207,44.979,0.8485620746474629,0.051949671154529406,-0.4881898487739423,0.6435274733812248,-0.19673341083664456
170,9.207,45.045,0.9704573281064728,-0.01471967971402947,-0.5107549004454397,0.5868643000931084,-0.17963480900839113
171,9.207,45.111,1.1956259666153974,-0.0034614373162347705,-0.5526871719826806,0.39669078169132127,-0.13808968411284384
172,9.207,45.177,1.407613151709869,0.10916441071226167,-0.6027076390341615,0.02409348885350146,-0.07400314306966622
173,9.207,45.243,1.5464731745434053,0.2309430321089524,-0.6527429495459511,0.01073998276749832,0.018963036840393202
