fid,X,Y,f,Intercept,AGRI_AREA_SURR,BUILT_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
273,9.471,45.375,0.925925925925926,-4.699153397960684,4.491985878418371,4.953522569126672,1.9696463764589565,0.6337196395346525,-3.445294012017493,0.31572717663479544
274,9.471,45.441,0.925925925925926,-5.818045297149806,4.595617007417941,5.350618296386584,1.9871410255175452,0.6340747849950545,-3.917737254018263,0.3174923355435777
275,9.471,45.507,0.925925925925926,-6.508898211489176,5.112416490503827,5.734739844302499,1.9192131230644471,0.634419555084347,-4.641596534892807,0.5447962479437989
276,9.471,45.573,0.8888888888888888,-7.067191166216977,5.745252404382521,6.095751163256864,1.843576078686257,0.6347537331379866,-5.202118259664539,0.9113132619029841
277,9.471,45.639,0.8888888888888888,-7.191089561512674,6.3656505979196645,6.743643465181677,1.4699074481629908,0.63507724168223,-6.006341896692739,-3.338841784606781
278,9.471,45.705,0.8518518518518519,-7.032875252301624,22.980918495098315,7.57930252550432,-0.7498326729545168,0.6353901125371115,-16.884823091910153,-11.835071884991791
279,9.471,45.771,0.8148148148148148,-15.932047839808444,29.25590622052229,7.82747241423204,-2.9142627452466194,0.6356924623504201,-50.8056326828886,-5.842520904180526
280,9.471,45.837,0.6296296296296297,-21.8796548916138,27.268879409796327,6.83831424558205,-1.8486209369781381,0.6359844726639154,-56.39259176455003,-8.761733808920901
281,9.471,45.903,0.4814814814814814,-25.087810633211177,25.24316475246748,7.458776650696941,-1.5493475957545517,0.6362663737415708,-60.349328701512974,-12.59924601442036
282,9.471,45.969,0.3333333333333333,-27.01341867107976,23.554465506857433,7.833498298766026,-1.5244443690975795,0.6365384315066938,-63.93150708183875,-17.035984286007782
283,9.471,46.035,0.3333333333333333,-29.22558417802126,23.025045343606703,8.419375586215223,-1.9050696817785406,0.6368009370386014,-65.37022309940488,-20.294347638926133
284,9.471,46.101,0.1481481481481481,-32.0929800111918,23.769403118681808,9.7826683161163,-2.7959479414359176,0.6370541981697856,-64.33410898310447,-22.05689867909055
