fid,X,Y,f,Intercept,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,ROADS_BLOCK
474,10.065,46.431,0.0,-0.9037541614463593,-0.001490969445735596,-0.34350637218126917,-0.31766514704131,-0.31587117407585796,0.1921108246148529,0.20340987579140196,0.24387597525275573
475,10.065,46.497,0.0,-0.9409906122169669,-0.08775140395322256,-0.43239285531890875,-0.2889593633581966,-0.35764995354286755,0.2814826421487852,0.31741786401825334,0.3109511302247725
476,10.065,46.563,0.0,-0.9548470385048861,-0.1282507632791137,-0.4687576905234295,-0.27674215248332146,-0.379956522306595,0.3188628743701416,0.3682771258920289,0.3404535776514234
477,10.131,45.045,0.4482758620689655,0.4753436789956924,0.7912549410078678,4.241869825426582,0.526958250478691,-1.9879640945128625,0.05880146383983827,0.4630740446476925,-0.946757781884033
478,10.131,45.111,0.4827586206896552,0.4810017469261624,0.8218714652170479,4.159578685638409,0.4903790026971046,-1.6487458651910523,0.11826226131847128,0.4882592983913856,-0.6938732469583889
479,10.131,45.177,0.5172413793103449,0.4620618030281254,0.7916734985834726,3.978738690192045,0.4557210351186342,-1.1131015288307433,0.1299300477764322,0.46634917919153696,-0.6073100625582257
480,10.131,45.243,0.5344827586206896,0.41551016310691874,0.7469646021248724,3.791157062472026,0.43717494437190385,-0.2202574510825686,0.22236896666529463,0.4376008525290491,-0.4700810066823351
481,10.131,45.309,0.5689655172413793,0.3433213835675,0.6586419461190867,1.3434057380870847,0.4365488693689522,-0.04938775075210112,-0.03025357547070305,0.39485949472998405,-0.4447184677393854
482,10.131,45.375,0.5517241379310345,0.2773449850390155,0.5940962836721788,0.663433275073636,0.4258551952515627,0.004797878130858693,-0.09049272707355219,0.37424734718731173,-0.3898032154923322
483,10.131,45.441,0.5344827586206896,0.22251229763896463,0.5576390580154968,0.6849790495689186,0.4036507036687965,0.021593461554101905,-0.1561495145017232,0.36840340059473664,-0.3625919678277954
484,10.131,45.507,0.5,0.17759031567463712,0.49130719075446727,0.6889268173228014,0.38056006850787927,0.021344165268043003,-0.31729667510535375,0.3502716676340878,-0.35987156183819696
485,10.131,45.573,0.4827586206896552,0.1362537670161711,0.46860539076905766,0.7375349184129176,0.28549506720685036,0.0645541492425257,-0.3533210892910894,0.32013499966464715,-0.31363165412714283
486,10.131,45.639,0.3448275862068966,0.08446188169926297,0.4427473535268779,0.6795064945277186,-0.33362749480549014,0.04065031081913995,-0.238305651113849,-0.20175331976382346,-0.34054130889250966
487,10.131,45.705,0.293103448275862,0.011710639680701535,0.29942837458815963,0.4315493250026988,-0.5129636375886595,0.049174064452392544,-0.3243743668578314,-0.4364485779896726,-0.464904003390026
488,10.131,45.771,0.2068965517241379,-0.09221553788887761,0.3628122700740994,0.3587001262959731,-0.5360762378302649,0.2434913007249544,-0.23557067126261147,-0.37614915821507744,-0.3419777237011856
489,10.131,45.837,0.1379310344827586,-0.21762018151986065,0.4118939811532768,0.31963254775144245,-0.547961703613445,0.29342550516789623,-0.1450258152270526,-0.29989669883426473,-0.31497180090688426
490,10.131,45.903,0.0689655172413793,-0.33179131276072826,0.4458479723062104,0.26305049514582074,-0.5339732371339194,0.28356881421558666,-0.05542424633142486,-0.214384154981078,-0.299249690758303
491,10.131,45.969,0.0172413793103448,-0.4322094223055495,0.4296967946336997,0.19692392529161973,-0.5138797519848797,0.22884207783571295,-0.005908898424960788,-0.1631109645898503,-0.30844852357804675
492,10.131,46.035,0.0172413793103448,-0.5183584936829255,0.3873109849499242,0.13773503357758976,-0.49408513381811653,0.1615790690178457,-0.0022942622926626277,-0.15084673823222958,-0.3107653298915266
493,10.131,46.101,0.0172413793103448,-0.6020678154796004,0.3516842014374306,0.08671468471086438,-0.47441502455421275,0.1095866744619813,0.021983997683447158,-0.11363422422235067,-0.26938077331444155
