fid,X,Y,Ex,Intercept,NAT_AREA_SURR,INDUSTRIAL_AREA_SURR,ROADS_SURR
731,11.055,45.045,0.652089160940576,-0.3889093263263132,-1.1689667007123052,0.029000188695681963,-0.10154388727460072
732,11.055,45.111,0.7547246288731804,-0.25329366504685447,-1.2067096822011238,-0.049106522795329254,-0.04053082911864107
733,11.055,45.177,0.7851144050408786,-0.18655832909206668,-1.2277566369535127,-0.08117032376266035,-0.0017478018117109292
734,11.121,44.913,0.5532589694997091,-0.6191630634280026,-1.0827209639890016,0.4165080174150202,-0.1437617166938409
735,11.121,44.979,0.5970879667948602,-0.5206349567713587,-1.1121538407117768,0.2856871726717124,-0.1247233801756869
736,11.121,45.045,0.6477366540474225,-0.3925270473720292,-1.1577532718306476,0.09785985167676743,-0.08894312186003582
737,11.121,45.111,0.729913135813095,-0.28048872827339155,-1.1964259550253673,-0.02190717628545216,-0.04152937870928284
738,11.187,44.913,0.4847277773412993,-0.6691793864999256,-1.0861658721185514,0.4260535446993936,-0.12210976480632096
739,11.187,44.979,0.5876816464927171,-0.5470615002954284,-1.1104860009043187,0.3497933668882482,-0.10508119437762335
740,11.187,45.045,0.641822188235808,-0.39591124364167546,-1.1473027216980372,0.23268078713224344,-0.08330731268097932
741,11.187,45.111,0.6972830133648371,-0.30619947926728863,-1.181768033931134,0.1093065003357421,-0.05374574815864851
742,11.253,44.913,0.4506375681079351,-0.6793680599622985,-1.087276523186728,0.4390149118103606,-0.1042959071186675
743,11.253,44.979,0.556032980972604,-0.5455275713793699,-1.105760135300747,0.3923825454883915,-0.09224439618883964
744,11.253,45.045,0.6142241678783856,-0.4194991661963406,-1.1293326138682487,0.32980484419108486,-0.07810457307576013
745,11.319,44.979,0.5206313094233016,-0.5500026730442843,-1.1020260163162843,0.4192181162902481,-0.08487601248384924
746,11.319,45.045,0.6099990845094768,-0.480596519362609,-1.1173457362204748,0.385052325355392,-0.07474602525105217
747,11.385,44.979,0.485649031195435,-0.5636595972091314,-1.0996021162264034,0.43164546365625944,-0.07977783193925223
748,11.451,44.979,0.4573610920888153,-0.5715222829760596,-1.098037121062094,0.4383872139066921,-0.07681027624991893
